FID,Id,ORIG_FID,k26_100_1,k26_100_2,k26_100_3,k26_100_4,k26_100_5,k26_100_6,k26_100_7,k26_100_8,k26_100_9,k26_100_10,k26_100_11,k26_100_12
14,54024,13735,9.99462986,31.33799934,72.03929901,106.038002,106.362999,116.8499985,92.83830261,73.45110321,44.90039825,30.29000092,11.52060032,5.053659916
15,54025,13736,9.969449997,31.30920029,72.18090057,107.7030029,107.9280014,118.5650024,95.04450226,74.86470032,45.5387001,30.32970047,11.51200008,4.973859787
16,54026,13737,9.665450096,30.56019974,71.22579956,109.0599976,111.1790009,121.7799988,98.15830231,77.28250122,46.62659836,30.40519905,11.34930038,4.88049984
17,54027,13738,9.017499924,28.88010025,68.82740021,108.2480011,111.564003,124.3519974,102.2789993,80.18920135,47.83050156,30.26339912,10.98869991,4.686800003
18,54028,13739,8.480070114,27.69149971,67.38880157,108.0920029,113.2839966,128.904007,107.4069977,83.2009964,49.14229965,30.13409996,10.62940025,4.459449768
19,54029,13740,8.321370125,27.0102005,66.69879913,108.5360031,115.375,132.3820038,111.5210037,86.16519928,51.0318985,30.52370071,10.68640041,4.486700058
20,54030,13741,8.278530121,26.70120049,66.7743988,110.0859985,118.6259995,134.3049927,113.9759979,88.08409882,52.75469971,30.94210052,10.85589981,4.51086998
21,54031,13742,8.204580307,26.34280014,66.59559631,111.2229996,121.1719971,134.9530029,114.651001,88.3234024,52.93989944,30.91970062,11.0010004,4.48363018
22,54032,13743,8.063659668,25.74370003,65.54740143,110.9260025,123.3779984,137.0599976,116.8949966,88.37940216,52.56959915,30.54310036,10.8501997,4.396979809
23,54033,13744,7.957280159,25.43199921,64.82920074,110.5240021,126.1660004,140.1889954,119.3040009,88.53309631,52.84500122,30.22719955,10.76780033,4.357349873
24,54034,13745,7.948339939,25.60479927,65.00810242,111.0830002,129.6430054,143.4669952,121.4729996,88.7039032,53.32820129,30.06389999,10.77540016,4.385620117
25,54035,13746,8.111920357,26.43490028,66.79550171,113.6900024,133.1080017,145.4790039,121.7580032,88.29000092,53.02149963,30.10890007,10.86359978,4.540150166
26,54036,13747,8.277979851,27.06620026,68.73290253,116.0049973,137.2810059,147.8600006,122.2610016,87.0644989,52.26860046,29.95680046,10.87950039,4.642570019
27,54037,13748,8.451049805,27.53759956,70.15720367,118.026001,142.7940063,152.6450043,125.1289978,87.68250275,52.80110168,30.25289917,10.97439957,4.723090172
28,54038,13749,8.604570389,28.17989922,71.71959686,120.4169998,150.7619934,161.6470032,131.5619965,90.29959869,55.13959885,30.7859993,11.06389999,4.769539833
29,54039,13750,8.784330368,28.88339996,73.70010376,123.3720016,159.4539948,174.4720001,142.1710052,96.59200287,59.12969971,31.78389931,11.31550026,4.850840092
30,54040,13751,9.141400337,29.94009972,75.6006012,125.6589966,163.0390015,176.3800049,144.1269989,96.84390259,58.16859818,31.21380043,11.54870033,4.981190205
31,54041,13752,9.675970078,31.55699921,78.25250244,128.7290039,164.3500061,173.1000061,141.4140015,93.56880188,55.45539856,30.38400078,11.92080021,5.199880123
32,54042,13753,10.21710014,33.26440048,81.55780029,131.9669952,165.2660065,172.6390076,141.3070068,92.86949921,55.13629913,30.04290009,12.42770004,5.431660175
33,54043,13754,10.4673996,34.10580063,83.53450012,133.1900024,163.8500061,170.1380005,140.3419952,91.65709686,53.99919891,28.7343998,12.46879959,5.508810043
34,54044,13755,10.53139973,34.45709991,84.44210052,133.9089966,161.8009949,166.1799927,138.3890076,89.93099976,52.46009827,27.46689987,12.31729984,5.495629787
35,54045,13756,10.57310009,34.71049881,85.22650146,135.3390045,161.6750031,162.8139954,136.7030029,89.08999634,51.87829971,26.83729935,12.19839954,5.465879917
36,54046,13757,10.58539963,34.82400131,84.623703,135.1060028,161.3899994,159.9559937,135.1060028,88.56109619,51.48540115,26.59140015,12.10929966,5.468259811
37,54047,13758,10.4623003,34.53710175,82.83110046,133.0410004,160.25,156.651001,132.8300018,88.09220123,50.95869827,26.23859978,11.94509983,5.405550003
38,54048,13759,10.53059959,34.75590134,82.30439758,132.8659973,160.9559937,154.75,131.4049988,88.52690125,51.15919876,26.3864994,11.97360039,5.454030037
39,54049,13760,10.71949959,35.31669998,82.94429779,135.2400055,163.4609985,155.3609924,132.3500061,90.50340271,52.60210037,27.16300011,12.24919987,5.582570076
40,54050,13761,10.81659985,35.50289917,82.75859833,134.7610016,162.8970032,157.1909943,134.3399963,92.76540375,54.19820023,28.02890015,12.52159977,5.706880093
41,54051,13762,10.87530041,35.65610123,82.4539032,133.6860046,160.951004,158.7380066,137.598999,96.05139923,56.41619873,29.07509995,12.77750015,5.830110073
42,54052,13763,10.93929958,35.95149994,82.36740112,132.7649994,159.1230011,161.4700012,143.2169952,100.4440002,59.53379822,30.46570015,13.00049973,5.954460144
43,54053,13764,10.93599987,35.92440033,82.03009796,131.2890015,158.7330017,165.7359924,148.5449982,104.7419968,63.21239853,31.92939949,13.20829964,6.011730194
44,54054,13765,10.95759964,35.89199829,81.5109024,129.5160065,159.9539948,171.3249969,155.3950043,110.1549988,67.21399689,33.66479874,13.48589993,6.062300205
45,54055,13766,10.94979954,35.86169815,81.28369904,128.4960022,160.9589996,176.8070068,161.9900055,116.0459976,70.83580017,35.15710068,13.625,6.059309959
46,54056,13767,10.98320007,35.93799973,81.01170349,128.3930054,163.2799988,183.5789948,169.1670074,122.4219971,74.23290253,36.6595993,13.82579994,6.07461977
47,54057,13768,11.14929962,36.30390167,82.32389832,130.7489929,167.5599976,189.8910065,175.4389954,128.1060028,77.5326004,37.70759964,14.08679962,6.136469841
48,54058,13769,11.29129982,36.75090027,84.20770264,133.9190063,172.548996,195.7859955,180.7250061,132.7839966,80.15769958,38.1908989,14.26679993,6.178880215
49,54059,13770,11.37849998,37.35449982,85.93430328,137.0639954,177.5090027,200.4600067,184.3079987,136.2720032,81.98220062,38.43170166,14.36550045,6.20002985
50,54060,13771,11.51959991,37.88890076,87.15450287,139.7630005,181.1260071,203.2619934,185.5720062,136.723999,82.66500092,38.59840012,14.37930012,6.208429813
51,54061,13772,11.63560009,38.26330185,88.15450287,142.2579956,184.4199982,206.3760071,187.6069946,137.5540009,82.98600006,38.66870117,14.40089989,6.226170063
52,54062,13773,11.68529987,38.43909836,88.72859955,143.9120026,187.2339935,208.9450073,189.7429962,138.8560028,83.05400085,38.57260132,14.34720039,6.219500065
53,54063,13774,11.71879959,38.4817009,89.12229919,144.9589996,187.8059998,209.9700012,190.927002,139.5299988,82.63990021,38.36880112,14.21310043,6.245940208
54,54064,13775,11.76379967,38.60889816,89.63870239,146.2579956,188.6640015,210.6970062,191.9589996,139.9360046,82.23220062,38.10110092,13.97799969,6.245240211
55,54065,13776,11.82839966,38.95500183,90.78199768,147.7689972,190.5700073,211.0970001,193.5370026,140.5630035,81.88359833,37.9516983,13.77939987,6.263249874
56,54066,13777,11.88000011,39.13050079,91.21520233,148.0449982,191.6629944,210.7189941,194.121994,140.1730042,81.30509949,37.63840103,13.68280029,6.295090199
57,54067,13778,12.07289982,39.4756012,92.31680298,148.8500061,191.7160034,210.154007,194.0570068,139.5420074,80.96170044,37.45299911,13.68350029,6.353970051
58,54068,13779,12.30239964,39.89749908,93.44400024,149.8849945,191.3580017,209.2059937,193.5939941,139.2149963,80.46240234,37.09579849,13.70219994,6.419509888
59,54069,13780,12.53680038,40.36009979,94.45110321,151.0099945,190.8829956,208.1620026,193.0209961,139.3529968,79.79129791,36.50960159,13.69069958,6.473750114
60,54070,13781,12.69649982,40.80889893,95.3742981,152.5659943,191.0789948,207.6569977,193.2689972,139.5019989,78.78350067,35.67309952,13.45639992,6.38049984
61,54071,13782,12.77060032,40.86470032,95.42910004,153.1940002,190.5200043,206.9859924,192.220993,138.5570068,77.36720276,35.0060997,13.42160034,6.387849808
62,54072,13783,12.80379963,40.76079941,95.23829651,153.3609924,188.8540039,205.3320007,189.7630005,136.6790009,75.48149872,34.47330093,13.61240005,6.439439774
63,54073,13784,12.87010002,40.72710037,95.32420349,153.7039948,187.5359955,204.3220062,187.4609985,135.8939972,74.33679962,34.14820099,13.83440018,6.540840149
64,54074,13785,13.01019955,41.22819901,95.78089905,153.8119965,186.7100067,202.3009949,185.8249969,134.4779968,73.91349792,34.25839996,14.11159992,6.641290188
65,54075,13786,13.13739967,41.75780106,96.48190308,154.529007,186.8730011,201.0950012,184.7279968,133.0180054,73.84829712,34.50970078,14.41289997,6.736939907
66,54076,13787,13.32579994,42.38729858,97.54530334,156.0050049,187.7799988,200.1790009,183.1920013,131.6239929,74.02189636,34.81919861,14.78989983,6.840529919
67,54077,13788,13.44480038,42.79809952,98.35679626,157.5249939,189.1860046,199.0599976,181.0930023,130.173996,74.0338974,34.77610016,14.95800018,6.840579987
68,54078,13789,13.5401001,43.13380051,99.15910339,158.7200012,190.2189941,197.6929932,179.2749939,128.951004,74.01110077,34.74879837,15.09679985,6.859389782
69,54079,13790,13.62489986,43.46749878,99.75279999,159.3710022,190.7720032,196.375,177.5670013,127.8389969,73.97820282,34.79130173,15.21940041,6.906690121
70,54080,13791,13.72920036,43.78509903,100.1039963,159.2220001,190.2259979,195.746994,177.0039978,127.5240021,74.0223999,34.83409882,15.34469986,6.982940197
71,54081,13792,13.87510014,44.08010101,100.4909973,159.7669983,189.6649933,194.2519989,175.3159943,127.7929993,74.34729767,34.69739914,15.5323,7.076240063
72,54082,13793,13.97060013,44.4280014,100.947998,160.2480011,189.6940002,193.8580017,174.7510071,128.0679932,74.5019989,34.85369873,15.63020039,7.133580208
73,54083,13794,14.05220032,44.78960037,101.788002,160.6750031,189.5970001,194.5579987,174.6190033,128.4129944,74.60769653,35.07260132,15.60420036,7.19385004
74,54084,13795,14.02830029,44.88830185,102.1259995,160.4389954,189.8760071,196.0529938,174.822998,129.3200073,74.60649872,34.92599869,15.23950005,7.136720181
75,54085,13796,13.95090008,45.6554985,104.8820038,166.3309937,196.5220032,200.9049988,175.8710022,131.2779999,75.07920074,33.92589951,13.82740021,6.642499924
76,54101,13797,11.25619984,43.582901,108.5889969,179.2489929,209.9830017,194.0149994,159.4680023,119.7009964,65.1867981,29.21030045,10.97350025,4.814229965
77,54102,13798,11.90799999,44.0007019,107.2710037,176.6620026,204.8890076,190.2519989,157.2279968,117.7470016,63.8445015,29.71710014,11.80700016,5.34637022
78,54103,13799,12.74020004,44.59189987,105.677002,174.3130035,199.5540009,184.6309967,152.1660004,114.0429993,62.47309875,30.51280022,12.97459984,6.077420235
79,54104,13800,13.35690022,45.2120018,105.348999,174.2559967,199.9649963,181.6900024,147.9420013,111.2559967,61.75699997,31.02420044,13.72319984,6.500559807
80,54105,13801,13.51099968,45.21089935,104.8600006,173.8500061,200.4790039,179.1450043,143.9360046,109.1340027,60.48789978,30.62479973,13.79580021,6.569270134
81,54106,13802,13.54329967,45.17010117,104.8059998,173.9190063,200.4909973,175.9620056,140.5240021,107.4589996,59.72740173,30.17060089,13.80290031,6.573929787
82,54107,13803,13.47949982,44.86619949,104.5569992,173.0570068,198.4799957,171.4029999,138.0559998,106.4710007,59.54710007,29.73880005,13.69019985,6.545929909
83,54108,13804,13.34920025,44.42589951,104.0739975,171.4570007,197.2799988,167.6439972,136.9290009,106.0630035,59.94049835,29.32480049,13.45590019,6.527299881
84,54109,13805,13.22869968,44.07239914,103.7679977,170.2070007,194.9080048,164.2830048,137.302002,106.8339996,60.2655983,29.10359955,13.1260004,6.438350201
85,54110,13806,12.94610023,43.92879868,104.1589966,171.0169983,193.7339935,163.8890076,140.5859985,108.7979965,60.98720169,28.96369934,12.42010021,6.098939896
86,54114,13807,11.25839996,40.87770081,100.1989975,161.548996,182.6419983,166.3820038,145.9329987,111.1959991,62.34529877,27.67840004,10.26350021,4.796020031
87,54115,13808,11.09729958,40.12919998,98.35790253,158.9759979,179.8560028,165.1840057,141.8119965,109.3600006,61.64189911,27.95639992,10.60690022,4.889969826
88,54177,13809,6.853020191,22.31489944,58.20539856,106.3219986,151.0019989,150.0619965,132.3139954,102.1480026,63.62990189,31.01930046,10.6505003,3.822849989
89,54178,13810,7.017119884,23.08720016,62.2132988,110.9729996,162.7460022,168.3710022,146.2980042,116.9720001,68.58149719,32.61899948,10.91539955,3.867029905
90,54179,13811,0,0,0,0,0,0,0,0,0,0,0,0
91,54184,13812,6.479109764,21.50749969,58.6006012,111.2310028,162.4530029,173.7310028,154.8760071,110.3339996,63.50180054,28.57279968,9.505490303,3.540810108
92,54185,13813,6.474810123,21.37039948,57.72330093,107.6600037,159.1170044,172.4730072,152.973999,106.7350006,60.71279907,27.22400093,9.254810333,3.47694993
93,54186,13814,6.578320026,21.67499924,58.03789902,105.5270004,155.2220001,170.7680054,150.5720062,103.1470032,57.81029892,25.79540062,8.902020454,3.437520027
94,54187,13815,6.773220062,22.29439926,59.76890182,105.6269989,152.8059998,169.4660034,148.4100037,100.3059998,55.15639877,24.57579994,8.514659882,3.420730114
95,54188,13816,6.861929893,22.7159996,61.23239899,106.2249985,151.6340027,169.3619995,148.279007,100.6790009,54.9477005,24.09989929,8.229990005,3.392309904
96,54189,13817,6.942369938,22.89049911,62.36640167,106.7440033,150.996994,171.779007,151.9759979,104.3990021,56.9836998,23.96220016,8.04088974,3.361819983
97,54190,13818,7.048160076,22.96710014,62.66690063,105.9530029,149.1029968,172.6289978,154.4550018,107.4749985,59.26979828,24.0333004,8.028570175,3.37161994
98,54191,13819,7.19272995,23.17020035,62.91630173,105.5579987,148.5090027,173.9929962,157.128006,111.0370026,61.99219894,24.34090042,8.046739578,3.422240019
99,54192,13820,7.389979839,23.77190018,63.92869949,107.0100021,151.4629974,177.4420013,161.4759979,115.7850037,64.96430206,25.03089905,8.121020317,3.507139921
100,54193,13821,7.584780216,24.55800056,65.0714035,109.387001,156.0559998,181.7169952,166.3890076,120.9449997,68.11170197,25.98769951,8.226269722,3.591619968
101,54194,13822,7.670400143,25.05389977,65.34799957,111.2080002,160.076004,185.5570068,171.2409973,125.4520035,71.15100098,26.95840073,8.273960114,3.629600048
102,54195,13823,7.716939926,25.10899925,64.9138031,112.4980011,163.9340057,189.0310059,176.1589966,130.5240021,73.95220184,28.14389992,8.442379951,3.647579908
103,54196,13824,7.755859852,25.01440048,64.38269806,114.4349976,169.0240021,193.279007,181.4620056,135.3419952,76.00700378,29.26860046,8.654540062,3.688529968
104,54197,13825,7.721270084,25.03969955,64.92539978,118.2789993,175.576004,198.4600067,187.3070068,140.2720032,78.24949646,30.15699959,8.887900352,3.735270023
105,54198,13826,7.423369884,24.81229973,66.01370239,124.3509979,182.9759979,205.2189941,193.6840057,144.8200073,80.30149841,30.64459991,8.844750404,3.656879902
106,54199,13827,7.06001997,24.39599991,66.53040314,129.7859955,188.9940033,211.0509949,199.0970001,148.5659943,81.54129791,30.73530006,8.725119591,3.538269997
107,54200,13828,6.807769775,24.12220001,66.27999878,132.2960052,192.1399994,214.6750031,203.3119965,151.2940063,81.63430023,30.76140022,8.71487999,3.457000017
108,54201,13829,6.763420105,24.43429947,66.3062973,132.4320068,192.1940002,214.9179993,203.7709961,151.0670013,80.46109772,30.78809929,8.663510323,3.42189002
109,54202,13830,6.73567009,24.63599968,65.83070374,130.8739929,189.3130035,213.3659973,202.8899994,149.8320007,78.81400299,30.39229965,8.534509659,3.416790009
110,54203,13831,6.812600136,25.01399994,65.73600006,128.8659973,185.7310028,211.1049957,201.0659943,147.8049927,76.96269989,29.74629974,8.378390312,3.424580097
111,54204,13832,6.998509884,25.70619965,66.21640015,126.8389969,182.3300018,208.6060028,198.4759979,145.0379944,74.93849945,28.86730003,8.208319664,3.446150064
112,54205,13833,7.049960136,26.04459953,66.39019775,125.2060013,179.9869995,206.1139984,196.1349945,142.1369934,72.94049835,27.58869934,7.881820202,3.373539925
113,54206,13834,7.213669777,26.49250031,67.10240173,123.8560028,178.2129974,204.1080017,194.5350037,140.3769989,71.91190338,27.12380028,7.932079792,3.383450031
114,54207,13835,7.449649811,27.08009911,68.18209839,122.6910019,177.2870026,202.5269928,192.5540009,139.1889954,71.24729919,26.89249992,8.114350319,3.463449955
115,54208,13836,7.652050018,27.46109962,69.08850098,121.9430008,176.5700073,201.2949982,191.4880066,138.6380005,71.21510315,26.6909008,8.326430321,3.57543993
116,54209,13837,7.799200058,27.58390045,69.09680176,121.435997,176.147995,200.470993,191.5749969,138.3170013,70.91799927,26.59119987,8.409549713,3.710279942
117,54210,13838,7.851739883,27.63999939,69.27999878,120.9240036,175.4219971,199.9940033,191.8619995,137.4440002,70.49240112,26.32060051,8.42813015,3.778670073
118,54211,13839,8.046420097,28.54540062,71.42340088,122.8379974,177.1300049,201.6840057,193.8390045,137.326004,70.24299622,25.78790092,8.328800201,3.833050013
119,54212,13840,8.337659836,29.57749939,73.04599762,123.9940033,177.7819977,203.1950073,194.6329956,136.7579956,69.55249786,25.63540077,8.326290131,3.928070068
120,54213,13841,8.22369957,28.74010086,70.84799957,121.2009964,174.8639984,200.996994,191.3710022,134.2089996,67.81990051,25.41930008,8.393899918,3.910300016
121,54214,13842,8.190090179,28.26889992,69.21440125,119.2829971,172.052002,198.8070068,187.8820038,131.4819946,66.20549774,25.10370064,8.470600128,3.900640011
122,54215,13843,8.414730072,28.97960091,69.90450287,120.9449997,171.4069977,198.904007,186.5440063,130.5980072,65.6867981,24.88150024,8.635370255,3.982990026
123,54216,13844,8.580780029,29.60960007,70.46769714,122.5889969,170.5650024,198.5930023,185.3639984,129.8480072,64.66269684,24.63669968,8.781189919,4.074659824
124,54217,13845,8.69838047,30.06760025,70.77770233,123.7190018,170.5970001,198.6840057,184.5529938,129.9589996,64.07790375,24.60820007,8.854709625,4.116449833
125,54218,13846,8.793470383,30.3083992,71.09300232,124.2429962,170.4589996,198.5690002,183.9140015,130.5209961,63.95940018,24.54940033,8.863369942,4.142089844
126,54219,13847,8.889710426,30.59480095,71.72599792,125.0530014,170.6170044,198.7180023,183.996994,130.5670013,63.81689835,24.66010094,8.980230331,4.195449829
127,54220,13848,8.970620155,30.76930046,72.22799683,125.487999,170.7740021,198.4199982,184.2460022,130.2899933,63.96020126,24.99080086,9.153960228,4.254990101
128,54221,13849,9.03911972,30.89929962,72.42680359,125.5189972,170.9940033,197.9689941,184.7460022,129.9360046,64.22149658,25.35269928,9.306650162,4.30092001
129,54222,13850,9.112790108,30.99139977,72.41110229,125.2610016,171.3059998,198.026001,185.348999,129.8769989,64.25969696,25.56389999,9.398900032,4.329770088
130,54223,13851,9.123129845,30.84569931,71.87039948,124.3450012,171.2510071,197.9839935,185.6609955,129.9570007,64.16729736,25.69519997,9.445830345,4.326980114
131,54224,13852,9.115480423,30.71479988,71.41840363,123.5709991,171.0090027,197.897995,185.595993,130.1840057,64.23040009,25.70590019,9.504079819,4.341110229
132,54225,13853,9.162329674,30.65730095,71.55049896,123.2890015,170.5019989,198.0570068,185.147995,130.6820068,64.31330109,25.71269989,9.586669922,4.382209778
133,54226,13854,9.233160019,30.77669907,71.91880035,123.2149963,170.4360046,197.5059967,184.8580017,130.8910065,64.85169983,25.79929924,9.667099953,4.439179897
134,54227,13855,9.378899574,31.09639931,72.59089661,123.5080032,170.5200043,197.5,184.8430023,131.1109924,65.19930267,26.00639915,9.816129684,4.530210018
135,54228,13856,9.505330086,31.3526001,72.93099976,123.8600006,170.3560028,197.6490021,184.651001,131.5010071,65.62120056,26.24419975,9.928409576,4.597539902
136,54229,13857,9.601940155,31.58880043,73.16470337,124.0719986,169.8880005,197.6909943,183.9629974,132.1150055,65.93669891,26.24010086,9.969269753,4.667220116
137,54230,13858,9.655389786,31.83690071,73.3348999,123.75,169.098999,196.9570007,183.477005,132.3990021,66.18810272,26.08239937,10.01480007,4.764100075
138,54231,13859,9.673859596,31.87420082,73.26589966,123.1959991,168.0749969,196.322998,182.8059998,132.0500031,66.13240051,25.95140076,10.02779961,4.83175993
139,54232,13860,9.637860298,31.68040085,73.17720032,122.862999,166.8899994,195.5220032,181.4759979,130.871994,65.4865036,25.75009918,9.962120056,4.856060028
140,54233,13861,9.697210312,31.75580025,73.40280151,123.1029968,166.4929962,194.3529968,180.3800049,130.2440033,65.17780304,25.88800049,9.997759819,4.904190063
141,54234,13862,9.668279648,31.70009995,73.16269684,123.302002,165.4179993,192.6439972,179.5579987,129.3399963,64.90319824,25.93989944,10.0302,4.895090103
142,54235,13863,9.742110252,32.01800156,73.69950104,124.2580032,165.2409973,191.0619965,178.6779938,128.6289978,65.01629639,26.21800041,10.20240021,4.95472002
143,54236,13864,9.779669762,32.27479935,73.85849762,124.5910034,165.0980072,189.3930054,177.4900055,127.5230026,65.11270142,26.38839912,10.36100006,4.980989933
144,54237,13865,9.744059563,32.30220032,73.97810364,124.6719971,164.7359924,187.6439972,175.8209991,126.1019974,64.79879761,26.55120087,10.4673996,4.967060089
145,54238,13866,9.744700432,32.41690063,74.27030182,124.8259964,164.4409943,185.7700043,174.1080017,124.7480011,64.57109833,26.99970055,10.58160019,4.980370045
146,54239,13867,9.84842968,32.6507988,74.68049622,125.237999,164.2870026,184.2290039,173.3509979,124.1330032,64.85199738,27.72870064,10.81400013,5.080389977
147,54240,13868,10.05690002,32.98659897,74.94190216,125.3199997,164.3040009,183.5330048,173.1519928,124.3830032,65.72840118,28.69790077,11.24650002,5.258190155
148,54241,13869,10.35099983,33.50569916,75.87349701,126.1620026,165.1580048,184.1690063,173.5540009,125.413002,66.97380066,29.81480026,11.73060036,5.4552598
149,54242,13870,10.61989975,34.14479828,77.35800171,128.2109985,167.1100006,186.6629944,175.3390045,126.1230011,68.12709808,30.50819969,12.10400009,5.623010159
150,54243,13871,10.75769997,34.55659866,78.43939972,130.3500061,169.0970001,190.1210022,177.2310028,126.9400024,68.9641037,30.56380081,12.25979996,5.722199917
151,54244,13872,10.9119997,35.10860062,79.92559814,132.5350037,171.4340057,192.9929962,179.022995,127.6709976,69.54190063,30.64229965,12.36250019,5.817039967
152,54245,13873,11.02169991,35.42250061,80.93199921,134.0740051,172.7140045,193.7969971,179.647995,127.237999,69.49720001,30.65660095,12.36670017,5.914899826
153,54246,13874,11.1164999,35.63550186,81.82289886,135.4440002,173.6450043,193.0579987,179.7350006,127.2910004,69.5821991,30.66189957,12.35490036,5.954599857
154,54247,13875,11.15670013,35.78379822,82.75430298,136.9279938,174.6759949,193.5509949,180.6089935,127.8509979,69.77480316,30.6576004,12.4052,5.937180042
155,54248,13876,11.10369968,35.71030045,82.81629944,137.1880035,174.9290009,194.1289978,181.3820038,128.2920074,69.9190979,30.47220039,12.44040012,5.887660027
156,54249,13877,10.96790028,35.43709946,82.02690125,136.2169952,174.3950043,194.2039948,181.4069977,128.3659973,69.95559692,30.06080055,12.46539974,5.830019951
157,54250,13878,10.83279991,35.12850189,81.2036972,134.8800049,173.5769958,193.3919983,180.5130005,127.9840012,69.97689819,29.65990067,12.49680042,5.796589851
158,54251,13879,10.8281002,35.10710144,81.28749847,134.2839966,173.0370026,191.923996,179.8269958,128.1640015,69.86660004,29.56119919,12.6019001,5.800469875
159,54252,13880,10.84780025,35.16090012,81.40730286,134.1029968,172.5559998,190.8049927,179.5740051,128.6999969,69.92549896,29.59930038,12.7475996,5.836430073
160,54253,13881,10.88389969,35.24610138,81.56809998,133.7980042,172.0939941,189.9170074,179.496994,129.5019989,69.88939667,29.70569992,12.87769985,5.878910065
161,54254,13882,10.94680023,35.33039856,81.68299866,134.3090057,172.826004,189.5019989,179.2899933,130.5180054,70.35569763,29.84110069,13.10350037,5.921639919
162,54255,13883,10.96650028,35.31890106,81.81079865,134.9060059,173.3190002,189.9199982,179.1000061,131.6139984,71.01920319,30.02330017,13.28009987,5.959219933
163,54256,13884,11.03439999,35.48609924,82.56210327,135.9450073,174.0299988,190.7400055,179.3970032,132.9669952,71.96219635,30.09860039,13.41919994,6.023729801
164,54257,13885,11.11050034,35.80649948,83.28299713,136.5410004,174.4909973,190.9759979,180.3009949,134.1589966,72.42209625,30.15379906,13.5802002,6.075300217
165,54258,13886,11.17370033,36.07429886,84.12999725,137.3500061,174.6560059,191.3000031,181.3569946,135.1390076,72.87799835,30.16690063,13.76430035,6.107930183
166,54259,13887,11.22830009,36.32009888,84.96289825,138.2380066,174.7149963,191.5809937,182.6190033,136.0010071,73.45570374,30.19980049,13.93949986,6.129839897
167,54260,13888,11.23659992,36.53039932,85.33209991,138.9640045,174.598999,191.2570038,183.401001,135.9309998,73.82649994,30.27190018,14.06439972,6.155690193
168,54261,13889,11.16800022,36.47129822,85.09690094,138.6569977,174.1660004,191.5429993,183.7920074,135.4440002,73.81759644,30.27879906,14.08069992,6.119259834
169,54262,13890,11.13650036,36.50749969,84.78820038,138.5610046,173.677002,191.6640015,184.4559937,135.6399994,73.57920074,30.3817997,14.16489983,6.105430126
170,54263,13891,11.10900021,36.49580002,84.32679749,138.3659973,173.1439972,191.9069977,184.6990051,135.8769989,73.23739624,30.42219925,14.29230022,6.078420162
171,54264,13892,11.08390045,36.53839874,84.23739624,138.470993,172.6230011,192.2709961,185.1560059,136.128006,73.1516037,30.39360046,14.35369968,6.06719017
172,54265,13893,11.07260036,36.53239822,83.96910095,138.2550049,171.6269989,192.5420074,185.0899963,135.9799957,73.54160309,30.25329971,14.30780029,6.067080021
173,54266,13894,11.05609989,36.51660156,83.65110016,137.753006,170.3829956,192.576004,184.8329926,135.6660004,73.8710022,30.12730026,14.26010036,6.069009781
