FID,Id,ORIG_FID,k26_50_1,k26_50_2,k26_50_3,k26_50_4,k26_50_5,k26_50_6,k26_50_7,k26_50_8,k26_50_9,k26_50_10,k26_50_11,k26_50_12
62,54072,13783,12.79950047,41.13270187,95.60639954,146.9929962,183.2700043,205.7030029,188.7339935,133.8309937,76.75039673,34.1739006,13.46140003,6.526249886
63,54073,13784,12.8828001,41.3105011,95.6832962,147.503006,182.4450073,203.526001,187.0039978,133.3150024,75.62689972,33.92900085,13.67889977,6.622499943
64,54074,13785,13.00380039,41.49140167,95.93109894,147.7389984,181.25,201.6849976,185.3280029,132.4409943,74.83709717,33.96390152,13.8611002,6.701600075
65,54075,13786,13.1303997,41.66870117,96.39060211,148.6849976,180.977005,200.6990051,184.3619995,131.8529968,74.3451004,34.07889938,14.03100014,6.774700165
66,54076,13787,13.27330017,41.98839951,97.32540131,150.5140076,181.3240051,199.7200012,183.6490021,131.3130035,73.7173996,34.31230164,14.27970028,6.864260197
67,54077,13788,13.32219982,42.17710114,97.84369659,151.9589996,181.576004,198.2610016,182.2769928,129.9629974,72.79930115,34.2507019,14.42000008,6.901030064
68,54078,13789,13.38449955,42.3512001,98.51069641,152.9299927,181.5740051,196.4779968,180.875,128.7799988,71.94450378,34.21620178,14.55370045,6.933030128
69,54079,13790,13.46889973,42.54029846,99.1855011,153.6380005,181.4550018,194.6499939,179.6629944,127.7689972,71.19680023,34.29290009,14.69550037,6.9770298
70,54080,13791,13.59210014,42.83250046,99.70960236,154.397995,181.7480011,193.3739929,179.2429962,127.1959991,71.03410339,34.39419937,14.77740002,7.052859783
71,54081,13792,13.74409962,43.25630188,100.538002,155.3970032,181.9100037,191.7070007,178.2169952,126.7259979,70.8030014,34.68000031,14.91919994,7.149940014
72,54082,13793,13.8888998,43.72930145,101.2870026,156.4230042,182.7180023,191.3580017,177.9049988,126.8040009,70.91000366,34.88740158,15.0298996,7.227399826
73,54083,13794,14.05679989,44.21640015,102.1699982,157.878006,184.1080017,190.7700043,177.4120026,127.3410034,71.2397995,35.03590012,15.09029961,7.283329964
74,54084,13795,14.10109997,44.4090004,102.5950012,158.5619965,185.7830048,191.1959991,177.848999,128.1929932,71.28359985,34.84629822,14.87010002,7.229279995
75,54085,13796,14.05200005,45.10549927,105.3079987,164.7079926,193.9140015,194.9980011,180.0899963,129.9290009,71.64009857,33.89229965,13.50590038,6.696589947
76,54101,13797,10.58590031,43.18759918,107.7929993,176.2980042,199.0500031,189.6959991,166.0930023,116.3529968,63.66090012,28.8906002,10.54199982,4.55325985
77,54102,13798,11.40680027,43.52890015,106.6520004,174.8130035,194.6529999,186.2149963,164.0299988,114.072998,62.14810181,29.27840042,11.41740036,5.130099773
78,54103,13799,12.47280025,43.95780182,105.3610001,173.4640045,190.6880035,181.1869965,159.8699951,110.5719986,60.59370041,29.96249962,12.64850044,5.912809849
79,54104,13800,13.12530041,44.39110184,104.8590012,173.7910004,192.5980072,178.7810059,155.8470001,107.4380035,59.50490189,30.46450043,13.47329998,6.342979908
80,54105,13801,13.25049973,44.30680084,104.3560028,173.4420013,194.3549957,176.7910004,151.5590057,104.1520004,57.9435997,30.11680031,13.54090023,6.431139946
81,54106,13802,13.27700043,44.27719879,104.3330002,173.4869995,195.3760071,174.3410034,147.9609985,101.5080032,56.73929977,29.73789978,13.46549988,6.460450172
82,54107,13803,13.22309971,44.06900024,103.788002,172.4069977,194.7350006,170.4819946,145.473999,99.88230133,56.00730133,29.48889923,13.24590015,6.43392992
83,54108,13804,13.16100025,43.88809967,102.7639999,170.5039978,193.4459991,167.0529938,143.8690033,99.16120148,56.12540054,29.47769928,12.99180031,6.378789902
84,54109,13805,13.02900028,43.63270187,102.0449982,168.897995,191.6380005,164.3200073,143.5919952,99.66609955,56.58769989,29.43650055,12.64729977,6.244830132
85,54110,13806,12.67910004,43.46110153,102.1080017,168.9349976,190.8809967,164.5269928,145.0970001,101.3499985,58.12070084,29.39369965,11.86760044,5.844590187
86,54114,13807,10.84259987,39.93840027,96.72540283,158.9620056,178.048996,161.1049957,147.223999,104.7350006,59.87799835,28.27190018,9.959010124,4.592279911
87,54115,13808,10.66100025,38.89220047,94.68470001,155.5839996,174.5890045,158.4389954,144.522995,103.2320023,59.24829865,28.1154995,10.17650032,4.682549953
88,54177,13809,6.673190117,21.84770012,56.7030983,106.5739975,145.3950043,152.2089996,132.6289978,101.3499985,63.12490082,30.4871006,10.35599995,3.739969969
89,54178,13810,6.74819994,23.32979965,59.43769836,110.4250031,157.6640015,166.1499939,147.7129974,114.2649994,67.74510193,32.37530136,10.77250004,3.911520004
90,54179,13811,0,0,0,0,0,0,0,0,0,0,0,0
91,54184,13812,6.516339779,21.93799973,57.20970154,108.6490021,157.7709961,175.1360016,154.6519928,109.3379974,63.35430145,27.89529991,9.667980194,3.578000069
92,54185,13813,6.552929878,22.28039932,56.73519897,105.1080017,154.0339966,173.3359985,153.2689972,106.1709976,60.4754982,26.74729919,9.508580208,3.551620007
93,54186,13814,6.669579983,22.91410065,57.0135994,103.2939987,150.345993,170.5460052,150.8630066,102.8519974,57.50569916,25.52770042,9.29817009,3.579509974
94,54187,13815,6.903510094,23.76429939,58.45100021,104.3939972,148.5740051,168.5659943,148.6629944,100.3929977,55.10179901,24.55870056,9.079790115,3.627929926
95,54188,13816,7.005020142,24.3355999,59.79330063,105.2279968,147.8760071,167.4320068,148.8730011,100.8960037,55.07360077,24.17550087,8.932609558,3.630130053
96,54189,13817,7.002180099,24.66160011,60.93429947,105.9000015,148.2030029,168.5140076,153.1840057,104.1279984,56.71369934,24.32839966,8.777649879,3.613960028
97,54190,13818,7.063529968,24.95199966,61.32479858,105.3769989,147.5420074,169.2089996,155.2599945,107.2369995,58.38430023,24.60460091,8.732390404,3.646199942
98,54191,13819,7.180729866,25.34370041,62.0780983,105.7900009,147.7769928,170.4320068,157.8959961,110.7649994,60.42110062,25.26210022,8.764229774,3.720000029
99,54192,13820,7.363200188,25.92130089,63.09500122,107.7699966,150.7019958,173.6820068,162.4640045,115.0950012,63.15399933,25.94420052,8.855560303,3.801680088
100,54193,13821,7.559289932,26.60140038,64.2201004,110.4660034,155.0240021,177.8560028,167.8130035,119.9520035,66.4375,26.7385006,8.972149849,3.876600027
101,54194,13822,7.650159836,26.90870094,64.61840057,112.7180023,159.2079926,181.7310028,173.1360016,124.5680008,69.50140381,27.55209923,9.045649529,3.902859926
102,54195,13823,7.725230217,26.8654995,64.33809662,114.1470032,163.701004,186.7680054,177.8090057,128.5090027,72.68699646,28.67959976,9.282819748,3.944279909
103,54196,13824,7.748960018,26.68510056,64.11090088,116.0699997,169.3419952,193.5899963,182.4570007,132.2859955,75.48609924,29.67210007,9.592080116,3.978280067
104,54197,13825,7.699639797,26.58110046,64.86019897,119.572998,176.1959991,201.4490051,188.7890015,136.8240051,78.04309845,30.61450005,9.873970032,3.983809948
105,54198,13826,7.423630238,25.94709969,66.00240326,124.4189987,183.8359985,209.9080048,195.9689941,141.8130035,79.7059021,30.8817997,9.744930267,3.816169977
106,54199,13827,7.088809967,25.2493,66.7542038,128.3079987,190.0950012,216.4490051,201.9519958,146.0619965,80.73130035,30.70199966,9.491539955,3.652499914
107,54200,13828,6.845839977,24.75690079,66.80370331,129.552002,193.2689972,220.3110046,204.9909973,148.7599945,81.18070221,30.24699974,9.30218029,3.568340063
108,54201,13829,6.803080082,24.76860046,66.86070251,129.3860016,192.5769958,220.2949982,203.9029999,148.973999,80.25209808,29.79439926,9.22465992,3.552930117
109,54202,13830,6.831530094,25.02510071,66.46589661,127.8850021,190.3059998,218.9100037,202.1439972,148.1349945,78.88140106,29.20429993,9.111689568,3.528939962
110,54203,13831,6.930930138,25.37269974,66.24389648,126.2679977,187.2350006,216.3710022,199.7940063,146.201004,77.167099,28.46920013,8.96257019,3.54204011
111,54204,13832,7.116680145,25.82710075,66.28639984,124.9380035,183.5690002,212.9340057,196.9179993,143.4049988,75.18599701,27.60339928,8.766530037,3.595530033
112,54205,13833,7.165709972,25.92499924,65.99780273,124.0739975,180.125,210.0820007,194.0870056,140.776001,73.04679871,26.39319992,8.344880104,3.515300035
113,54206,13834,7.303639889,26.3227005,66.19509888,123.2959976,177.9490051,208.5119934,192.8379974,139.6649933,72.11319733,25.91300011,8.256500244,3.516180038
114,54207,13835,7.507239819,26.9279995,66.83509827,122.7200012,176.9909973,207.5200043,192.3309937,139.4700012,71.21869659,25.52319908,8.287369728,3.559000015
115,54208,13836,7.718490124,27.36770058,67.24479675,122.4759979,176.8159943,207.2980042,192.3760071,139.871994,71.00160217,25.43980026,8.372850418,3.611550093
116,54209,13837,7.865399837,27.66469955,67.39099884,122.2679977,176.5930023,207.2570038,192.7250061,139.9290009,70.77130127,25.1807003,8.474329948,3.712009907
117,54210,13838,7.940239906,27.92639923,67.93180084,122.2470016,176.2940063,207.1869965,192.6900024,139.6660004,70.36049652,24.89030075,8.459360123,3.768330097
118,54211,13839,8.186010361,28.93840027,70.75579834,124.6259995,178.0700073,208.6799927,194.3470001,140.147995,69.98609924,24.41449928,8.371359825,3.832649946
119,54212,13840,8.516460419,29.91270065,72.16619873,126.1750031,179.1620026,209.0269928,195.2039948,140.602005,69.49279785,24.16990089,8.323710442,3.942859888
120,54213,13841,8.380330086,29.00889969,69.47389984,123.1309967,176.3659973,205.9259949,192.4940033,139.1029968,68.21700287,24.03190041,8.318160057,3.978199959
121,54214,13842,8.308130264,28.37490082,67.53980255,120.5490036,173.4649963,202.6519928,189.6719971,137.2149963,66.85700226,23.8470993,8.306710243,4.020450115
122,54215,13843,8.496109962,28.94379997,68.4940033,120.802002,172.1430054,201.0410004,188.6439972,136.0370026,66.48509979,23.64179993,8.387490273,4.103990078
123,54216,13844,8.661849976,29.42810059,69.29460144,120.9909973,171.0119934,199.977005,187.8309937,134.6470032,65.9890976,23.45479965,8.466400146,4.200650215
124,54217,13845,8.801179886,29.76499939,69.65129852,121.2570038,170.3059998,199.7319946,187.621994,134.1869965,65.94139862,23.41460037,8.539480209,4.261760235
125,54218,13846,8.933139801,29.92029953,69.69660187,121.2839966,169.6569977,199.5599976,187.7149963,133.9409943,66.02680206,23.44260025,8.579310417,4.284599781
126,54219,13847,9.062060356,30.20079994,69.95890045,121.7190018,169.1450043,199.7830048,188.0800018,133.8560028,66.28450012,23.53800011,8.694419861,4.340010166
127,54220,13848,9.184849739,30.46360016,70.1548996,122.2389984,169.0789948,199.6569977,187.8869934,134.0440063,66.48349762,23.67840004,8.816209793,4.393859863
128,54221,13849,9.292309761,30.64850044,70.1548996,122.6399994,169.0130005,199.4499969,187.5559998,134.4629974,66.50710297,23.81410027,8.930669785,4.442689896
129,54222,13850,9.37596035,30.77829933,70.11219788,122.8560028,168.9369965,199.3470001,187.8329926,134.9100037,66.47070313,23.91679955,9.020979881,4.486149788
130,54223,13851,9.347669601,30.77490044,70.0727005,122.5370026,168.697998,198.7810059,187.6999969,134.875,66.35590363,23.87709999,9.052929878,4.499539852
131,54224,13852,9.309619904,30.78059959,70.10849762,121.9639969,168.3800049,197.8600006,187.371994,134.352005,66.24440002,23.8416996,9.078129768,4.498219967
132,54225,13853,9.298049927,30.87870026,70.43450165,121.6240005,168.3390045,197.0549927,186.8200073,134.2149963,66.16400146,23.9340992,9.097260475,4.501349926
133,54226,13854,9.399220467,31.03089905,70.72940063,122.0719986,168.3139954,196.6170044,187.3630066,134.151001,66.2016983,24.10630035,9.148630142,4.553530216
134,54227,13855,9.546420097,31.34770012,71.26550293,122.5230026,168.1369934,195.8450012,187.3399963,134.2160034,66.36100006,24.27370071,9.26047039,4.632609844
135,54228,13856,9.666480064,31.48740005,71.47720337,122.7630005,167.8339996,194.9409943,187.3190002,134.1130066,66.67549896,24.44400024,9.342769623,4.692409992
136,54229,13857,9.735050201,31.5739994,71.55419922,122.8479996,167.4989929,194.128006,187.302002,133.6069946,66.60870361,24.57620049,9.441080093,4.735630035
137,54230,13858,9.772279739,31.74080086,71.60019684,122.8679962,167.0189972,193.4920044,187.3320007,133.1419983,66.65750122,24.70700073,9.520199776,4.79861021
138,54231,13859,9.775079727,31.81069946,71.42099762,122.6660004,166.4389954,192.5449982,187.1109924,132.3139954,66.61640167,24.82500076,9.566189766,4.855989933
139,54232,13860,9.737649918,31.80410004,71.26689911,122.3010025,165.6430054,191.102005,186.2960052,130.5399933,66.24520111,24.84770012,9.560409546,4.889659882
140,54233,13861,9.791729927,31.92700005,71.51309967,122.3860016,165.4889984,189.8930054,185.7070007,129.3679962,66.01029968,25.09070015,9.665860176,4.958079815
141,54234,13862,9.777370453,31.83650017,71.44309998,122.4169998,164.8970032,188.6929932,185.1109924,128.2380066,65.66960144,25.16810036,9.755149841,4.977109909
142,54235,13863,9.85188961,32.08449936,71.95619965,123.0970001,164.8059998,187.9440002,184.5339966,127.4049988,65.89160156,25.37529945,9.913180351,5.050700188
143,54236,13864,9.892649651,32.2419014,72.09670258,123.4589996,164.2380066,186.6710052,183.1569977,126.3170013,65.80619812,25.45339966,10.04880047,5.08479023
144,54237,13865,9.84335041,32.19710159,72.10250092,123.5469971,163.3950043,184.6999969,181.7050018,124.6419983,65.41190338,25.38509941,10.10700035,5.084660053
145,54238,13866,9.79475975,32.2322998,72.32579803,123.8649979,162.4429932,182.4199982,180.3430023,122.9660034,65.11959839,25.48570061,10.22140026,5.109710217
146,54239,13867,9.846810341,32.50130081,72.80419922,124.3290024,161.2980042,180.8439941,179.7250061,122.0979996,65.38330078,25.99690056,10.50389957,5.174109936
147,54240,13868,10.02420044,32.89860153,73.40399933,124.5759964,160.628006,180.2689972,179.2169952,122.5189972,66.73370361,27.10770035,10.90450001,5.312920094
148,54241,13869,10.26039982,33.49990082,74.30239868,125.5199966,160.8110046,180.9420013,179.4949951,123.9140015,68.67030334,28.45700073,11.36540031,5.476099968
149,54242,13870,10.50220013,34.17480087,75.59259796,127.3820038,162.8500061,183.3090057,180.7030029,125.6259995,69.91960144,29.20849991,11.70499992,5.610909939
150,54243,13871,10.66530037,34.58039856,76.68730164,129.7149963,165.9579926,185.8000031,182.5399933,127.4670029,70.63619995,29.30489922,11.84290028,5.688759804
151,54244,13872,10.83819962,35.11380005,78.26049805,132.6309967,168.9799957,188.0870056,183.8880005,129.1679993,71.49569702,29.4720993,11.99499989,5.785359859
152,54245,13873,10.97939968,35.44480133,79.42949677,134.720993,170.5540009,188.2799988,184.3880005,130.4250031,72.0530014,29.45770073,12.07460022,5.844620228
153,54246,13874,11.07429981,35.61380005,80.0848999,135.8569946,171.1820068,187.6069946,184.6419983,131.4100037,72.33200073,29.35680008,12.1218996,5.882699966
154,54247,13875,11.11690044,35.81420135,80.96250153,137.0980072,171.776001,187.7089996,185.3339996,132.0950012,72.28540039,29.36910057,12.1619997,5.873169899
155,54248,13876,11.10029984,35.77610016,81.35310364,137.8419952,172.0950012,187.8450012,185.9279938,132.5310059,71.95290375,29.3567009,12.19830036,5.846570015
156,54249,13877,11.04529953,35.49969864,81.18530273,137.7369995,172.1569977,187.5859985,186.0579987,132.4929962,71.31990051,29.3178997,12.22970009,5.820280075
157,54250,13878,11.00969982,35.29259872,80.79560089,137.0740051,172.3829956,186.9530029,185.1459961,131.7550049,70.5719986,29.34469986,12.26299953,5.798240185
158,54251,13879,11.05080032,35.38090134,81.01580048,137.1040039,172.7480011,186.5529938,183.7740021,130.8739929,70.08029938,29.46839905,12.37779999,5.811940193
159,54252,13880,11.06770039,35.47529984,81.46099854,137.496994,172.7660065,186.4299927,182.1199951,130.1100006,69.59559631,29.64480019,12.50010014,5.842909813
160,54253,13881,11.10620022,35.49990082,81.66570282,137.977005,172.6179962,186.427002,181.5220032,129.6999969,69.24790192,29.95000076,12.66110039,5.88820982
161,54254,13882,11.1317997,35.42679977,81.37640381,138.0359955,172.4640045,186.6040039,181.7140045,130.7740021,69.35900116,30.08230019,12.78450012,5.91132021
162,54255,13883,11.14330006,35.31840134,81.06009674,137.7059937,172.4779968,186.720993,182.378006,132.0399933,69.72789764,30.05680084,12.88790035,5.920100212
163,54256,13884,11.21010017,35.4068985,81.28309631,137.8630066,172.7160034,187.1970062,183.2429962,133.5110016,70.19309998,30.15410042,13.03390026,5.954669952
164,54257,13885,11.33320045,35.68730164,82.12069702,138.9819946,173.6130066,188.0630035,183.8919983,134.4989929,70.47489929,30.35400009,13.22309971,6.004519939
165,54258,13886,11.44699955,35.95090103,83.22619629,140.371994,174.2619934,189.0789948,184.7440033,135.2200012,70.68209839,30.47200012,13.38980007,6.057169914
166,54259,13887,11.54500008,36.1875,84.30619812,141.7949982,174.8280029,190.1829987,185.6750031,135.8540039,70.9484024,30.61630058,13.51449966,6.098639965
167,54260,13888,11.58469963,36.36180115,84.92299652,142.7969971,174.9409943,190.8439941,185.9060059,135.8639984,71.17790222,30.72069931,13.54109955,6.121319771
168,54261,13889,11.51280022,36.21369934,84.81479645,142.7859955,174.3269958,191.3350067,186.1239929,136.1199951,71.15200043,30.69849968,13.48910046,6.113349915
169,54262,13890,11.47220039,36.13190079,84.64250183,142.3329926,173.8990021,191.4409943,186.1260071,136.0180054,70.85579681,30.58119965,13.55389977,6.122059822
170,54263,13891,11.41240025,36.09270096,84.24340057,141.6179962,173.4559937,191.0709991,186.1150055,135.8070068,70.28369904,30.33289909,13.63090038,6.135980129
171,54264,13892,11.38189983,36.1393013,84.2039032,141.4259949,173.1360016,190.4589996,185.9900055,135.6230011,69.79949951,30.07099915,13.6644001,6.141210079
172,54265,13893,11.35219955,36.16849899,84.20359802,140.970993,172.3269958,189.6459961,186.2680054,135.9799957,69.45890045,29.85350037,13.60599995,6.136710167
173,54266,13894,11.32040024,36.15190125,84.0585022,140.0529938,170.9210052,188.9219971,186.4360046,136.3170013,69.22460175,29.6928997,13.55830002,6.126049995
