FID,Id,ORIG_FID,k26_90_1,k26_90_2,k26_90_3,k26_90_4,k26_90_5,k26_90_6,k26_90_7,k26_90_8,k26_90_9,k26_90_10,k26_90_11,k26_90_12
26,54036,13747,8.167229652,26.62339973,64.75959778,117.0839996,144.147995,147.4340057,119.1529999,88.26039886,56.3512001,29.03840065,10.93900013,4.640620232
27,54037,13748,8.323220253,27.22369957,65.87860107,118.7570038,148.6419983,152.1360016,122.6060028,89.11009979,56.53290176,29.49010086,11.02169991,4.707759857
28,54038,13749,8.456569672,27.75670052,67.25610352,120.6849976,154.6080017,160.3880005,129.7859955,91.89499664,58.14189911,30.2507,11.04769993,4.782830238
29,54039,13750,8.591719627,28.27370071,68.79370117,122.7300034,160.7019958,171.6089935,140.9680023,98.13639832,61.30759811,31.44750023,11.21809959,4.887499809
30,54040,13751,8.932239532,29.34760094,70.88659668,124.9410019,163.2920074,173.4819946,143.4869995,98.41989899,59.62200165,30.94910049,11.30609989,5.050469875
31,54041,13752,9.470600128,31.0503006,74.03730011,128.4759979,164.5859985,170.8049927,141.0339966,95.74610138,56.14960098,30.13730049,11.5369997,5.304299831
32,54042,13753,10.03600025,32.7981987,77.521698,132.2899933,165.2879944,170.0099945,141.3249969,96.01460266,54.97200012,29.63330078,11.92510033,5.575520039
33,54043,13754,10.27789974,33.65100098,79.35340118,134.1990051,163.6080017,168.0359955,141.0829926,95.32849884,53.34280014,28.29560089,11.91740036,5.6459198
34,54044,13755,10.37849998,34.00270081,80.35169983,135.6009979,161.5950012,165.4750061,139.4750061,93.66439819,51.66529846,27.0897007,11.73260021,5.610680103
35,54045,13756,10.45610046,34.34529877,81.57620239,137.8139954,160.8009949,164.5209961,137.9680023,92.6651001,50.86349869,26.59480095,11.58240032,5.552639961
36,54046,13757,10.49190044,34.40190125,81.38289642,138.0140076,159.9179993,162.8329926,136.8569946,91.74240112,50.20949936,26.52529907,11.52369976,5.53260994
37,54047,13758,10.39190006,33.95119858,79.96769714,136.423996,158.4149933,160.9819946,135.7870026,90.54429626,49.54679871,26.43289948,11.45059967,5.469089985
38,54048,13759,10.47480011,34.0304985,79.89630127,136.8869934,158.6660004,159.6640015,135.5670013,90.02590179,49.6554985,26.80019951,11.59080029,5.516039848
39,54049,13760,10.71920013,34.67509842,81.19650269,139.7169952,160.852005,159.7709961,137.7400055,91.0585022,51.11299896,27.58049965,11.93130016,5.63380003
40,54050,13761,10.91119957,34.96620178,81.39630127,139.3540039,159.4049988,160.5709991,140.3690033,92.6088028,52.79629898,28.39459991,12.14789963,5.724190235
41,54051,13762,11.08520031,35.1739006,81.53109741,137.8329926,157.0579987,162.0110016,143.6560059,95.14489746,54.91989899,29.34029961,12.36130047,5.824820042
42,54052,13763,11.25959969,35.49480057,81.82849884,136.2440033,155.7619934,165.0050049,148.7389984,99.1785965,57.79259872,30.34410095,12.6189003,5.919219971
43,54053,13764,11.3664999,35.6780014,81.7322998,134.3150024,156.1230011,168.3049927,153.776001,103.3659973,60.60680008,31.37610054,12.80389977,5.95953989
44,54054,13765,11.45680046,35.91690063,81.354599,132.5650024,158.0090027,172.5690002,159.5809937,108.8899994,64.18859863,32.80390167,13.07629967,6.01846981
45,54055,13766,11.49600029,36.00379944,80.97899628,131.3430023,159.9129944,176.3690033,165.147995,113.4860001,67.6085968,34.23490143,13.30379963,6.044630051
46,54056,13767,11.53369999,36.05020142,80.53119659,130.852005,163.3800049,181.3190002,171.6519928,118.677002,71.27950287,35.65710068,13.57660007,6.074170113
47,54057,13768,11.66020012,36.46969986,81.82160187,132.7480011,168.2910004,186.5890045,176.9559937,123.5770035,74.41130066,36.80379868,13.85579967,6.16395998
48,54058,13769,11.79590034,36.93989944,83.6792984,135.6869965,173.7350006,191.9049988,181.6399994,127.8180008,76.91149902,37.57970047,14.03299999,6.244480133
49,54059,13770,11.89659977,37.27119827,85.2826004,138.8269958,178.647995,196.7599945,185.1880035,130.9819946,78.77799988,38.09830093,14.12559986,6.28455019
50,54060,13771,12.02029991,37.61399841,86.52210236,140.7129974,181.7180023,199.8650055,186.7870026,131.6909943,79.82969666,38.33800125,14.10130024,6.313399792
51,54061,13772,12.1257,37.96640015,87.62220001,142.4759979,184.1360016,202.3619995,188.5180054,133.2810059,80.74079895,38.45399857,13.9822998,6.351079941
52,54062,13773,12.17420006,38.19779968,88.28109741,143.7830048,186.2640076,204.0950012,190.0019989,135.2460022,81.56140137,38.35329819,13.80389977,6.365180016
53,54063,13774,12.16240025,38.42229843,89.11669922,144.3829956,187.3410034,204.9049988,190.5690002,136.2440033,82.01609802,38.05459976,13.68700027,6.388289928
54,54064,13775,12.16699982,38.67549896,89.84860229,145.029007,188.4400024,205.8589935,190.9680023,136.9700012,82.19129944,37.58100128,13.47879982,6.366779804
55,54065,13776,12.22539997,38.93619919,90.63469696,146.2089996,189.746994,207.095993,191.7050018,137.9640045,82.396698,37.11360168,13.34809971,6.361800194
56,54066,13777,12.23600006,38.9552002,90.59629822,146.4190063,190.3450012,207.8910065,191.9989929,138.173996,81.96569824,36.56809998,13.24009991,6.365439892
57,54067,13778,12.34430027,39.2663002,91.23899841,147.1860046,190.7039948,208.5820007,192.3730011,137.8650055,81.78970337,36.41070175,13.29870033,6.459619999
58,54068,13779,12.47749996,39.62229919,92.03500366,147.647995,190.5070038,209.2079926,192.673996,137.5240021,81.53220367,36.26990128,13.39150047,6.559279919
59,54069,13780,12.61069965,39.90999985,92.90969849,147.6799927,189.8760071,209.8849945,192.8569946,137.4120026,81.00810242,36.02259827,13.43859959,6.614170074
60,54070,13781,12.68200016,40.00780106,93.78279877,148.427002,189.6670074,210.3730011,193.1750031,137.4109955,80.18049622,35.34740067,13.21170044,6.474110126
61,54071,13782,12.6967001,39.96469879,94.04170227,148.746994,188.6929932,209.7839966,192.2769928,136.4349976,79.00080109,34.80289841,13.19820023,6.44272995
62,54072,13783,12.73950005,39.99309921,94.08799744,148.9340057,186.8600006,208.4140015,190.3200073,134.8289948,77.40640259,34.30619812,13.40709972,6.496620178
63,54073,13784,12.80130005,40.18239975,94.21379852,149.4389954,185.4649963,207.6490021,189.2769928,134.2220001,76.56400299,34.07329941,13.69190025,6.594649792
64,54074,13785,12.91539955,40.54270172,94.6996994,150.2350006,183.9900055,206.8209991,188.3150024,133.0379944,76.12580109,34.01850128,13.96220016,6.685959816
65,54075,13786,13.03810024,40.97169876,95.47350311,151.595993,183.7160034,206.6940002,187.9700012,132.1649933,75.75569916,34.09629822,14.20909977,6.773499966
66,54076,13787,13.21280003,41.59949875,96.58100128,153.3159943,184.397995,206.2330017,187.6719971,131.1959991,75.354599,34.42050171,14.45909977,6.876739979
67,54077,13788,13.3093996,41.92750168,97.23539734,154.7089996,185.5119934,204.8450012,187.2250061,129.8220062,74.52970123,34.41059875,14.54020023,6.908820152
68,54078,13789,13.43799973,42.30459976,98.04319763,155.9420013,186.2389984,203.0169983,186.6009979,128.7640076,73.83889771,34.42340088,14.61590004,6.949790001
69,54079,13790,13.57929993,42.69720078,98.81580353,156.8329926,186.552002,200.8910065,185.5449982,127.8290024,73.26319885,34.47109985,14.72410011,7.00578022
70,54080,13791,13.73089981,43.1067009,99.38829803,157.5339966,186.6950073,199.1860046,184.1690063,126.8119965,73.11560059,34.55889893,14.89780045,7.096789837
71,54081,13792,13.9052,43.63460159,100.1009979,158.4759979,186.9730072,196.9380035,182.6349945,126.0479965,73.03450012,34.6155014,15.03359985,7.177549839
72,54082,13793,14.02429962,44.08369827,100.887001,159.2230072,187.1139984,195.4570007,181.9579926,125.822998,73.21890259,34.75709915,15.13309956,7.24187994
73,54083,13794,14.14220047,44.57120132,101.8089981,159.875,187.0820007,194.5070038,181.7169952,126.0820007,73.50479889,34.80670166,15.13700008,7.298419952
74,54084,13795,14.18290043,44.77090073,102.2220001,160.0820007,187.7449951,195.0610046,182.2689972,126.8830032,73.67089844,34.58190155,14.88430023,7.260910034
75,54085,13796,14.05179977,45.42539978,105.0240021,166.3710022,195.3869934,198.4839935,184.595993,128.5279999,73.97329712,33.51810074,13.55090046,6.737730026
76,54101,13797,11.35060024,43.33750153,110.0350037,178.1569977,199.1430054,184.9349976,171.7510071,118.2470016,64.34480286,28.36199951,10.23620033,4.595429897
77,54102,13798,11.96800041,43.52289963,108.5029984,175.7089996,195.3049927,182.276001,169.5870056,115.7829971,63.05580139,28.7989006,11.09780025,5.157299995
78,54103,13799,12.72350025,43.78340149,106.7160034,173.0460052,191.7050018,178.2259979,164.9459991,111.9430008,61.70339966,29.49449921,12.30900002,5.930500031
79,54104,13800,13.27250004,44.33150101,105.9929962,173.1210022,193.9980011,176.1970062,160.4869995,109.1490021,60.97330093,30.02160072,13.11999989,6.360990047
80,54105,13801,13.3757,44.21860123,105.3779984,173.0160065,195.1560059,173.772995,155.9949951,106.2819977,59.52980042,29.76079941,13.25329971,6.453370094
81,54106,13802,13.44099998,44.13230133,105.336998,173.1589966,195.8970032,171.5690002,151.8910065,103.6460037,58.35649872,29.41180038,13.22319984,6.497290134
82,54107,13803,13.43410015,43.86619949,104.9599991,172.352005,194.8619995,168.4349976,148.848999,101.6449966,57.78720093,29.0632,13.01379967,6.51429987
83,54108,13804,13.38020039,43.58819962,104.5759964,170.9819946,193.4109955,165.6690063,146.5370026,100.1110001,58.36920166,28.88360023,12.74139977,6.468289852
84,54109,13805,13.27499962,43.26979828,104.1330032,169.9389954,190.8670044,163.7779999,145.8049927,99.99230194,59.13579941,28.86709976,12.41880035,6.353149891
85,54110,13806,12.97719955,42.94710159,104.4039993,170.6699982,189.7949982,164.9400024,147.5140076,101.6279984,60.8526001,28.82929993,11.80340004,5.99093008
86,54114,13807,11.26000023,39.9897995,98.73249817,161.7660065,176.1809998,164.7319946,149.3670044,105.4319992,62.37850189,27.79220009,10.06999969,4.677649975
87,54115,13808,11.06970024,39.14039993,96.80259705,159.2409973,174.197998,163.0180054,146.5639954,102.8499985,61.65439987,27.9496994,10.32110023,4.775169849
88,54177,13809,6.718190193,22.80809975,56.61130142,105.4680023,148.6119995,155.2850037,130.4850006,101.9700012,64.53089905,31.18910027,10.24279976,3.942070007
89,54178,13810,6.819290161,23.04030037,58.78850174,110.9960022,159.6360016,168.947998,148.6289978,113.3529968,69.82460022,32.22800064,10.49580002,3.985189915
90,54179,13811,0,0,0,0,0,0,0,0,0,0,0,0
91,54184,13812,6.559969902,22.21260071,57.39170074,106.5530014,161.4989929,177.7250061,151.4799957,110.3720016,65.39250183,29.37999916,9.505820274,3.569930077
92,54185,13813,6.612669945,22.3057003,57.32260132,102.4649963,157.7839966,174.6750031,148.753006,107.3450012,62.54489899,28.20339966,9.286789894,3.542079926
93,54186,13814,6.742139816,22.60659981,57.88660049,100.6750031,154.4629974,171.052002,145.3930054,104.177002,59.46549988,26.76740074,9.003149986,3.540489912
94,54187,13815,6.913300037,23.28089905,59.54669952,101.8980026,152.8540039,168.4519958,143.447998,101.802002,56.95470047,25.30419922,8.809900284,3.579080105
95,54188,13816,6.958809853,23.59830093,60.77410126,103.0410004,151.4340057,167.2910004,144.1369934,101.8939972,56.42679977,24.56469917,8.637459755,3.559779882
96,54189,13817,6.959700108,23.71660042,61.85449982,104.1569977,150.5939941,168.9329987,148.177002,105.2040024,57.56430054,24.54369926,8.565329552,3.531300068
97,54190,13818,7.01914978,23.80669975,62.21709824,104.4209976,149.401001,169.897995,151.6649933,107.9280014,58.85919952,24.93530083,8.576600075,3.563339949
98,54191,13819,7.156199932,24.10449982,62.93069839,104.6019974,148.7740021,171.7449951,155.697998,111.2610016,60.60580063,25.63769913,8.680540085,3.6192801
99,54192,13820,7.344049931,24.60899925,63.94680023,106.2389984,150.8390045,175.098999,160.9689941,115.6070023,62.96429825,26.43510056,8.852210045,3.687659979
100,54193,13821,7.537660122,25.14710045,65.07769775,108.5569992,154.0529938,179.2910004,166.9530029,120.4440002,65.67690277,27.39430046,9.074299812,3.759569883
101,54194,13822,7.627810001,25.33539963,65.44020081,110.5950012,157.3679962,183.6289978,172.4459991,124.9120026,68.43859863,28.38809967,9.241709709,3.798820019
102,54195,13823,7.661530018,25.26930046,65.13780212,111.8860016,160.7940063,188.2369995,177.3439941,129.1600037,71.40869904,29.46109962,9.467499733,3.857330084
103,54196,13824,7.658070087,25.21719933,64.7098999,113.7949982,165.4140015,193.8359985,182.5700073,133.5,74.18699646,30.50819969,9.726719856,3.915549994
104,54197,13825,7.606319904,25.20639992,65.14700317,117.2460022,171.348999,200.326004,188.6640015,138.4400024,76.92099762,31.51790047,9.981699944,3.939559937
105,54198,13826,7.316380024,24.75419998,66.58070374,122.7699966,178.5529938,208.2100067,195.2590027,143.3710022,78.75360107,31.92720032,9.862050056,3.789669991
106,54199,13827,7.005430222,24.2935009,67.36940002,127.0139999,184.121994,214.9790039,200.7079926,147.2489929,79.9108963,31.81100082,9.558210373,3.620660067
107,54200,13828,6.809830189,24.01950073,67.46230316,128.5780029,186.4620056,219.2420044,203.9429932,149.5469971,80.36910248,31.52910042,9.356579781,3.512059927
108,54201,13829,6.803170204,24.18169975,67.50800323,128.2579956,185.7579956,219.9179993,203.9360046,149.2559967,79.77359772,31.32110023,9.328490257,3.496759892
109,54202,13830,6.845339775,24.48690033,67.08360291,126.6210022,183.996994,218.8399963,202.8399963,148.0350037,78.72200012,30.62420082,9.328579903,3.490639925
110,54203,13831,6.952600002,24.9510994,67.02449799,125.0019989,181.6329956,216.6109924,200.9530029,146.201004,77.25920105,29.73019981,9.262339592,3.518810034
111,54204,13832,7.149449825,25.6541996,67.51059723,123.6809998,178.8999939,213.378006,198.2570038,143.6759949,75.40110016,28.76670074,9.132049561,3.584810019
112,54205,13833,7.17663002,25.8302002,67.69550323,122.7969971,176.7779999,210.326004,195.3919983,140.7120056,73.36009979,27.49110031,8.736650467,3.530740023
113,54206,13834,7.336140156,26.12220001,68.0094986,121.822998,175.1809998,207.7539978,193.4839935,138.970993,72.55419922,26.98329926,8.661689758,3.551199913
114,54207,13835,7.606170177,26.55480003,68.38659668,121.1029968,173.973999,206.1410065,192.3240051,137.746994,71.79669952,26.68490028,8.724860191,3.632019997
115,54208,13836,7.864299774,26.97470093,68.74330139,120.6259995,173.6100006,205.1849976,191.9859924,137.8860016,71.7397995,26.5692997,8.86631012,3.724600077
116,54209,13837,7.996769905,27.15369987,68.72239685,119.6070023,173.7050018,205.3280029,192.0279999,138.3910065,71.11630249,26.30060005,8.962140083,3.826410055
117,54210,13838,8.053910255,27.4416008,69.18830109,118.9720001,173.2510071,205.4210052,191.6710052,138.1889954,70.63009644,25.95899963,8.937270164,3.856349945
118,54211,13839,8.277589798,28.59390068,72.07939911,121.1050034,174.4909973,207.6269989,193.1719971,139.0749969,70.19120026,25.50379944,8.815400124,3.887470007
119,54212,13840,8.638589859,29.52140045,73.53839874,122.3410034,175.026001,208.7079926,193.7559967,139.4420013,69.82039642,25.23769951,8.839369774,3.970890045
120,54213,13841,8.515259743,28.53100014,70.47750092,118.9400024,172.2129974,205.8379974,190.9349976,137.5930023,68.78780365,24.90810013,8.859270096,4.001939774
121,54214,13842,8.426939964,27.83069992,68.2405014,116.2600021,169.5549927,202.5639954,188.0740051,135.4259949,67.60910034,24.59690094,8.834079742,4.023670197
122,54215,13843,8.595589638,28.35280037,68.97789764,116.6299973,168.7599945,200.7550049,187.0599976,134.0919952,67.14040375,24.58620071,8.834440231,4.088669777
123,54216,13844,8.760359764,28.82710075,69.77089691,116.9349976,168.2129974,199.4960022,186.2539978,132.8910065,66.87200165,24.48679924,8.92208004,4.174369812
124,54217,13845,8.895709991,29.16069984,70.334198,117.302002,168.0720062,198.4550018,185.9080048,132.3560028,66.61599731,24.46719933,8.998310089,4.24932003
125,54218,13846,8.994589806,29.41909981,70.46029663,117.4520035,167.9850006,197.7109985,186.5189972,132.2489929,66.59790039,24.44580078,9.040740013,4.303199768
126,54219,13847,9.127590179,29.82360077,70.66459656,117.9369965,168.0789948,197.3999939,187.4440002,132.2180023,66.50240326,24.56489944,9.140199661,4.367760181
127,54220,13848,9.270449638,30.14380074,70.83840179,118.072998,168.0700073,197.2630005,187.904007,132.0789948,66.58950043,24.80730057,9.277669907,4.435440063
128,54221,13849,9.407589912,30.35269928,71.00920105,117.9410019,168.0500031,196.951004,188.1369934,132.0390015,66.69080353,25.01049995,9.400730133,4.501210213
129,54222,13850,9.506999969,30.45899963,70.80449677,117.4250031,168.2019958,196.5299988,188.227005,132.3300018,66.82369995,25.1637001,9.463219643,4.55945015
130,54223,13851,9.478969574,30.39769936,70.0734024,116.4830017,168.1560059,196.4680023,187.7610016,132.0980072,66.83860016,25.21489906,9.503950119,4.573840141
131,54224,13852,9.445590019,30.24979973,69.53890228,115.7659988,167.647995,195.8890076,187.2610016,131.6820068,66.82260132,25.23130035,9.508020401,4.587279797
132,54225,13853,9.428520203,30.15970039,69.3608017,115.3799973,166.7640076,195.2180023,187.2689972,131.8320007,67.03089905,25.22900009,9.535499573,4.611800194
133,54226,13854,9.507639885,30.31500053,69.73930359,115.6500015,166.5059967,195.3630066,186.9160004,131.6300049,67.23590088,25.35300064,9.642669678,4.670609951
134,54227,13855,9.695879936,30.73189926,70.47810364,116.6350021,166.5390015,195.5420074,186.326004,131.0410004,67.3707962,25.46769905,9.830149651,4.779059887
135,54228,13856,9.875490189,31.02930069,70.83470154,117.2490005,167.0099945,196.0209961,185.8589935,130.1829987,67.42420197,25.57920074,9.996089935,4.882380009
136,54229,13857,9.998479843,31.15089989,70.89530182,117.5889969,167.3800049,196.5209961,184.9689941,129.3450012,67.11260223,25.64830017,10.05830002,4.972380161
137,54230,13858,10.08510017,31.22769928,70.91410065,117.8099976,167.4219971,197.3009949,183.871994,128.7649994,66.64489746,25.4871006,10.07960033,5.056650162
138,54231,13859,10.10249996,31.21030045,70.77719879,117.7470016,167.3090057,197.5829926,182.6580048,128.1660004,66.18119812,25.21290016,10.0958004,5.098480225
139,54232,13860,10.07680035,31.12290001,70.77649689,117.2740021,166.7610016,196.9299927,180.7550049,127.387001,65.48519897,24.81150055,10.08640003,5.087460041
140,54233,13861,10.1328001,31.26379967,71.27249908,117.098999,166.3029938,196.848999,179.7339935,126.9020004,64.98069763,24.74979973,10.15089989,5.115069866
141,54234,13862,10.09759998,31.25130081,71.41929626,117.038002,166.076004,196.5299988,178.9080048,126.3909988,64.44470215,24.66290092,10.2027998,5.111149788
142,54235,13863,10.16530037,31.57080078,72.24770355,117.7399979,166.3200073,195.9570007,177.9190063,126.038002,64.01450348,24.73590088,10.36330032,5.170129776
143,54236,13864,10.19369984,31.70630074,72.44180298,118.026001,166.5540009,194.2810059,177.0010071,125.3929977,63.7466011,24.79509926,10.54529953,5.193640232
144,54237,13865,10.17549992,31.71299934,72.55010223,118.0950012,165.348999,191.9519958,175.8789978,124.2870026,63.57529831,24.81990051,10.60099983,5.189239979
145,54238,13866,10.19239998,31.78089905,72.86669922,118.1429977,163.6809998,189.6000061,174.9720001,123.1200027,63.57799911,25.05660057,10.66069984,5.207260132
146,54239,13867,10.28069973,32.02529907,73.41919708,118.1039963,162.2429962,187.9230042,174.5299988,122.5319977,64.16020203,25.66710091,10.86909962,5.279759884
147,54240,13868,10.43999958,32.39120102,74.11640167,117.8590012,161.6569977,186.8630066,175.1710052,123.0810013,65.4434967,26.54980087,11.2269001,5.423099995
148,54241,13869,10.63199997,32.86949921,75.3608017,118.5070038,162.003006,186.9900055,176.6309967,124.1949997,67.32180023,27.61709976,11.5770998,5.586510181
149,54242,13870,10.80130005,33.5060997,77.01180267,120.5680008,163.7980042,188.526001,179.1080017,125.9229965,68.67500305,28.34819984,11.88199997,5.716030121
150,54243,13871,10.89070034,33.98559952,78.37159729,122.8560028,166.0639954,189.8339996,181.5559998,127.5719986,69.3812027,28.54240036,11.96560001,5.787769794
151,54244,13872,11.02340031,34.55550003,80.00099945,125.538002,168.3549957,190.9499969,183.7180023,129.2050018,70.22640228,28.73489952,12.06019974,5.888070107
152,54245,13873,11.15789986,35.06510162,81.44999695,127.8010025,169.826004,190.8339996,184.1889954,129.9600067,70.76740265,28.80019951,12.03509998,5.972529888
153,54246,13874,11.26710033,35.39039993,82.43019867,129.8999939,170.6289978,190.7480011,184.1380005,130.6329956,70.98539734,28.8355999,12.01809978,6.023349762
154,54247,13875,11.30420017,35.69319916,83.64830017,132.4309998,171.5279999,191.3339996,184.2109985,131.1439972,71.13110352,28.92840004,12.03139973,6.066319942
155,54248,13876,11.25800037,35.75130081,84.1792984,133.6629944,172.0939941,191.6600037,184.447998,131.0720062,70.99980164,28.92280006,12.0284996,6.073470116
156,54249,13877,11.15909958,35.51890182,83.87650299,133.1640015,171.9720001,191.2460022,184.6100006,130.3130035,70.51010132,28.79800034,12.01659966,6.042580128
157,54250,13878,11.07849979,35.24100113,83.1608963,131.9349976,171.3919983,190.3309937,184.5930023,129.9360046,69.88809967,28.71619987,12.02890015,6.013150215
158,54251,13879,11.0642004,35.1955986,83.05889893,131.7859955,171.2830048,189.3789978,184.3600006,129.845993,69.625,28.86059952,12.11740017,6.020480156
159,54252,13880,11.08189964,35.30189896,83.18219757,131.951004,171.1710052,188.4450073,184.2740021,129.6060028,69.54299927,29.07180023,12.24969959,6.036819935
160,54253,13881,11.11849976,35.4231987,83.29119873,132.3370056,171.4120026,187.5500031,184.4140015,129.5870056,69.62290192,29.36310005,12.40909958,6.060490131
161,54254,13882,11.18220043,35.51860046,83.50800323,132.8430023,171.5310059,187.0619965,185.2429962,130.4199982,69.65750122,29.63220024,12.53740025,6.077569962
162,54255,13883,11.21949959,35.52840042,83.64009857,133.3119965,171.7769928,186.7480011,186.0460052,131.3809967,69.73880005,29.90390015,12.60270023,6.081099987
163,54256,13884,11.2968998,35.66040039,84.23480225,134.3820038,172.1929932,186.8659973,187.0720062,132.3760071,69.93579865,30.20549965,12.72119999,6.116260052
164,54257,13885,11.40550041,35.89039993,84.5388031,134.822998,172.6080017,187.5579987,188.0209961,133.647995,70.09519958,30.48390007,12.87030029,6.172959805
165,54258,13886,11.5078001,36.20750046,85.10369873,135.4550018,173.1719971,188.4980011,188.7389984,134.7259979,70.27220154,30.77739906,12.98180008,6.221739769
166,54259,13887,11.61009979,36.50590134,85.77449799,136.2859955,173.7519989,189.6260071,189.404007,135.8049927,70.54129791,31.05550003,13.06770039,6.269060135
167,54260,13888,11.68089962,36.66799927,86.16940308,137.0789948,174.0749969,190.5879974,189.6109924,136.1580048,70.77880096,31.17919922,13.10270023,6.307990074
168,54261,13889,11.65820026,36.52320099,85.81680298,137.1179962,173.7259979,191.3350067,189.8350067,136.5180054,70.70040131,31.13689995,13.08850002,6.293360233
169,54262,13890,11.65620041,36.44340134,85.66570282,137.451004,173.1589966,191.5619965,189.2859955,136.8309937,70.54930115,31.14049911,13.12510014,6.304979801
170,54263,13891,11.62539959,36.28570175,85.40750122,137.9819946,172.7779999,191.3399963,188.5809937,136.746994,70.11329651,31.14990044,13.17949963,6.309090137
171,54264,13892,11.61240005,36.21300125,85.54889679,138.7749939,172.4389954,190.7859955,188.3569946,136.6679993,69.7519989,31.03820038,13.2421999,6.308690071
172,54265,13893,11.58139992,36.11249924,85.38800049,138.7570038,171.4360046,190.3240051,188.1860046,136.5130005,69.4835968,30.87610054,13.2869997,6.291629791
173,54266,13894,11.57069969,36.02999878,84.97769928,138.0429993,170.1150055,189.6130066,188.0099945,136.3170013,69.32060242,30.73209953,13.31369972,6.271170139
