FID,Id,ORIG_FID,k26_80_1,k26_80_2,k26_80_3,k26_80_4,k26_80_5,k26_80_6,k26_80_7,k26_80_8,k26_80_9,k26_80_10,k26_80_11,k26_80_12
2838,57840,16559,0.258686006,10.21469975,54.59479904,127.7919998,179.6419983,185.904007,147.9440002,84.38680267,36.13140106,10.99190044,0.985054016,0
2839,57846,16560,0.272386998,10.76910019,57.01259995,132.3540039,182.8329926,185.4539948,151.0140076,86.12159729,35.86220169,11.30879974,1.06348002,0
2840,57847,16561,0.274251014,10.89500046,57.44589996,131.9170074,180.0639954,182.0130005,149.7129974,86.31999969,36.02289963,12.06120014,1.142120004,0
2841,57848,16562,0.276663989,10.97640038,57.68619919,131.4279938,178.5200043,179.8710022,148.7160034,86.91369629,36.20510101,12.68120003,1.201140046,0
2842,57849,16563,0.280030012,11.01239967,57.7826004,131.2779999,178.4880066,179.1809998,148.154007,87.70909882,36.31819916,13.09459972,1.23190999,0
2843,57850,16564,0.284045011,10.99370003,57.84199905,131.6179962,179.5919952,180.3930054,148.5639954,88.67079926,36.33560181,13.47309971,1.25838995,0
2844,57851,16565,0.285281003,10.93889999,57.61790085,131.378006,179.2169952,180.9600067,148.7230072,89.41130066,36.27890015,13.69639969,1.26681006,0
2845,57852,16566,0.286190987,10.92940044,57.75109863,132.1889954,179.8329926,181.6869965,149.2899933,90.25260162,36.37929916,13.59840012,1.271559954,0
2846,57853,16567,0.287216991,10.91329956,57.89170074,133.25,180.9640045,182.5509949,149.973999,91.19619751,36.75139999,13.41909981,1.275939941,0
2847,57854,16568,0.285946012,10.91489983,58.02190018,133.6660004,180.9360046,182.5440063,150.3289948,91.82559967,37.10430145,13.34739971,1.284729958,0
2848,57855,16569,0.283493012,10.8810997,57.84379959,132.5899963,178.647995,181.4669952,150.4869995,92.06680298,37.33589935,13.63070011,1.293910027,0
2849,57856,16570,0.283221006,10.89369965,57.79399872,131.8840027,177.3379974,181.5639954,151.0899963,92.45659637,37.61719894,13.96829987,1.311540008,0
2850,57857,16571,0.282918006,10.9204998,57.92750168,131.9980011,177.5529938,182.923996,152.0570068,93.00060272,37.85680008,14.08250046,1.329929948,0
2851,57858,16572,0.281459987,10.93159962,58.04909897,132.3009949,177.8090057,184.0740051,152.8890076,93.68489838,38.18080139,14.23279953,1.340530038,0
2852,57859,16573,0.279861003,10.94089985,58.19369888,132.6260071,178.0769958,184.8329926,153.4129944,94.33049774,38.52270126,14.32279968,1.341650009,0
2853,57860,16574,0.278892994,10.96520042,58.59719849,133.2140045,179.2120056,185.1049957,153.6580048,94.65509796,38.75550079,14.13129997,1.325359941,0
2854,57861,16575,0.278221995,11.01070023,58.89490128,133.7660065,180.3950043,185.6519928,153.822998,95.13960266,38.97829819,13.99619961,1.311120033,0
2855,57862,16576,0.277615994,11.04430008,59.09870148,134.1940002,181.5299988,185.8179932,153.7019958,95.58470154,39.25370026,14.15690041,1.337350011,0
2856,57863,16577,0.276962012,11.06719971,59.26050186,134.8339996,182.9259949,186.2640076,153.8249969,96.05370331,39.66970062,14.49339962,1.379469991,0
2857,57864,16578,0.276398003,11.08209991,59.36050034,135.3950043,183.8939972,185.8769989,153.6750031,96.18769836,40.19520187,14.85639954,1.409440041,0
2858,57865,16579,0.276852995,11.08290005,59.38079834,135.2050018,183.4889984,184.7769928,153.1060028,95.95629883,40.48210144,15.05360031,1.415709972,0
2859,57866,16580,0.277720988,11.0958004,59.45899963,135.1000061,183.0829926,183.9400024,152.4889984,95.30560303,40.59870148,15.22039986,1.425510049,0
2860,57867,16581,0.279343992,11.12959957,59.60139847,135.3679962,183.1699982,183.4759979,151.4589996,94.18409729,40.58409882,15.4289999,1.43798995,0
2861,57868,16582,0.280589998,11.15550041,59.67699814,135.5879974,183.246994,182.4019928,149.5720062,92.49939728,40.38750076,15.70860004,1.449650049,0
2862,57869,16583,0.281239986,11.20040035,59.85229874,136.1430054,184.0099945,181.0410004,147.4859924,90.53849792,40.19609833,15.98250008,1.462990046,0
2863,57870,16584,0.283082008,11.29370022,60.25080109,137.4299927,186.0970001,180.4980011,144.6300049,88.11519623,40.26739883,16.45129967,1.487159967,0
2864,57871,16585,0.285950989,11.39220047,60.73400116,138.9579926,188.4349976,179.5950012,141.7460022,85.68579865,40.26729965,16.79509926,1.513550043,0
2865,57872,16586,0.288917005,11.50839996,61.19710159,139.7359924,189.3049927,178.2940063,138.5279999,83.17910004,40.18939972,17.07519913,1.531620026,0
2866,57873,16587,0.291770995,11.59589958,61.41899872,139.9850006,188.9920044,176.8710022,135.9219971,80.93370056,40.08179855,17.27090073,1.548699975,0
2867,57874,16588,0.29449299,11.67350006,61.62870026,140.1909943,188.2380066,174.552002,134.1349945,79.25370026,40.05730057,17.38809967,1.55656004,0
2868,57875,16589,0.295069993,11.7020998,61.7358017,139.9120026,186.5890045,171.345993,133.2100067,78.167099,39.84120178,17.31369972,1.556040049,0
2869,57876,16590,0.295599997,11.74040031,61.85089874,139.7279968,185.0749969,168.3379974,132.6790009,77.53450012,39.65029907,17.21419907,1.557000041,0
2870,57877,16591,0.295731992,11.81309986,62.03250122,140.1130066,184.3890076,166.2920074,132.6309967,77.23349762,39.61589813,17.27470016,1.56201005,0
2871,57878,16592,0.296936005,11.86870003,62.26819992,140.6459961,184.1289978,165.0019989,132.7259979,77.28269958,39.63800049,17.42169952,1.571709991,0
2872,57879,16593,0.300222993,11.89299965,62.48770142,141.0599976,183.5829926,163.727005,133.8470001,77.93859863,39.83409882,17.50110054,1.584339976,0
2873,57880,16594,0.303463995,11.91940022,62.58560181,141.496994,182.8540039,163.0379944,135.1900024,79.22170258,39.93420029,17.58049965,1.593850017,0
2874,57881,16595,0.305554003,11.95499992,62.60990143,141.9440002,182.4129944,163.029007,137.3860016,80.99320221,39.88880157,17.66270065,1.602509975,0
2875,57882,16596,0.305550992,11.92199993,62.56209946,141.5850067,180.8829956,162.6410065,138.4360046,82.18409729,39.83039856,17.6154995,1.601379991,0
2876,57883,16597,0.304865003,11.88759995,62.49860001,141.0279999,179.4069977,162.6950073,139.1430054,83.29470062,39.80569839,17.51539993,1.597169995,0
2877,57884,16598,0.30420199,11.87310028,62.33140182,140.4080048,178.878006,163.371994,140.0740051,84.53410339,39.86830139,17.37859917,1.592829943,0
2878,57885,16599,0.304109991,11.85789967,62.22200012,140.1580048,180.0980072,164.8419952,141.1569977,85.37329865,39.66650009,17.15239906,1.577260017,0
2879,57886,16600,0.305357993,11.86530018,62.32780075,140.651001,181.8419952,166.5919952,142.3130035,85.97899628,39.39989853,16.98520088,1.562510014,0
2880,57887,16601,0.306778997,11.89949989,62.37609863,140.9100037,182.1640015,167.1199951,142.8950043,86.17269897,39.1086998,16.92110062,1.557940006,0
2881,57888,16602,0.30676201,11.92689991,62.3370018,141.154007,181.7389984,167.121994,143.3209991,86.07579803,38.81259918,16.92709923,1.557219982,0
2882,57889,16603,0.306230009,11.95069981,62.23059845,141.1349945,181.1920013,167.2310028,143.9579926,86.25869751,38.69430161,16.89819908,1.555670023,0
2883,57890,16604,0.305622011,11.97739983,62.2276001,141.0220032,180.5460052,167.7559967,145.0130005,87.20429993,38.80070114,16.79450035,1.558050036,0
2884,57891,16605,0.305072993,11.98550034,62.17160034,140.8300018,179.4440002,168.3159943,145.9850006,87.957901,39.02750015,16.73220062,1.557189941,0
2885,57892,16606,0.305602014,12.00469971,62.24720001,141.2899933,179.2319946,169.9859924,147.5619965,89.14569855,39.57089996,16.83099937,1.567229986,0
2886,57893,16607,0.307962,12.04640007,62.44020081,141.8209991,179.451004,171.9140015,149.3240051,90.55690002,40.32690048,17.0041008,1.584259987,0
2887,57894,16608,0.311803013,12.08290005,62.66809845,142.1869965,179.8079987,173.9049988,151.0200043,92.07319641,41.14680099,17.18440056,1.601310015,0
2888,57895,16609,0.31546399,12.06799984,62.83309937,142.4349976,179.9779968,175.6499939,152.5610046,93.436203,41.60720062,17.25900078,1.608530045,0
2889,57896,16610,0.316244006,12.02190018,62.87020111,142.5670013,180.2079926,176.9920044,153.4450073,94.24710083,41.83850098,17.27260017,1.604869962,0
2890,57897,16611,0.31537199,11.94419956,62.80950165,142.4259949,180.2389984,178.1640015,153.9819946,94.85189819,41.80979919,17.14249992,1.587900043,0
2891,57898,16612,0.313591003,11.85200024,62.53509903,142.0970001,179.9640045,178.8600006,154.2019958,94.978302,41.64500046,16.94560051,1.571169972,0
2892,57899,16613,0.315102011,11.8039999,62.39860153,141.7089996,180.0180054,179.371994,154.3639984,94.95140076,41.85029984,16.8397007,1.560510039,0
2893,57900,16614,0.317463011,11.79559994,62.34730148,141.2839966,179.904007,180.3470001,154.7100067,95.29789734,42.41149902,16.92939949,1.558799982,0
2894,57901,16615,0.321204007,11.79500008,62.53929901,141.4470062,180.1710052,181.0769958,155.2120056,95.48179626,42.95190048,17.09860039,1.560389996,0
2895,57902,16616,0.323837012,11.85449982,62.86949921,142.2579956,180.8659973,181.0370026,155.0509949,95.47489929,43.38280106,17.22750092,1.571040034,0
2896,57903,16617,0.324642003,11.9435997,63.27870178,143.5789948,182.3670044,180.6670074,154.4810028,95.21450043,43.61180115,17.39170074,1.586989999,0
2897,57904,16618,0.323989987,12.01189995,63.53219986,144.654007,183.8049927,180.0390015,153.8990021,94.78730011,43.6969986,17.54789925,1.596860051,0
2898,57905,16619,0.319519997,12.01150036,63.33420181,144.6950073,184.1869965,178.5460052,153.0410004,93.73269653,43.35340118,17.65570068,1.589480042,0
2899,57906,16620,0.314527988,11.98779964,63.08760071,144.4759979,184.4389954,176.4790039,151.6289978,92.06960297,42.6595993,17.71269989,1.576400042,0
2900,57907,16621,0.312546998,11.97249985,63.03369904,143.9730072,184.697998,175.4360046,149.9579926,90.07129669,42.22840118,17.84589958,1.568109989,0
2901,57908,16622,0.311726987,11.99769974,63.10430145,143.6349945,184.6950073,174.5449982,147.3220062,87.39080048,41.68859863,18.03210068,1.568860054,0
2902,57909,16623,0.310227007,12.02509975,63.06600189,143.1289978,184.0549927,173.1759949,145.1820068,85.12660217,41.10839844,18.15270042,1.565070033,0
2903,57910,16624,0.30904299,12.04829979,62.82640076,141.9539948,181.3589935,171.1179962,144.4250031,84.37259674,40.78689957,17.90110016,1.571400046,0
2904,57911,16625,0.309239,12.11180019,62.83560181,141.628006,179.9989929,171.447998,144.802002,84.56529999,40.94129944,17.85659981,1.592180014,0
2905,57912,16626,0.310243011,12.19200039,63.04259872,142.3470001,181.6369934,174.1620026,147.0509949,86.23519897,41.86569977,18.27680016,1.609249949,0
2906,57913,16627,0.310155004,12.22169971,63.06669998,142.7290039,182.6809998,176.076004,148.901001,88.15380096,42.81819916,18.60309982,1.615749955,0
2907,57914,16628,0.311223,12.23770046,63.02310181,142.6679993,183.1459961,176.8070068,150.2369995,89.56790161,43.45040131,18.79829979,1.619740009,0
2908,57915,16629,0.312438011,12.20730019,62.67129898,141.9320068,182.7380066,176.7290039,150.4320068,90.74440002,43.70119858,18.92720032,1.620689988,0
2909,57916,16630,0.309017986,12.12790012,62.4056015,141.4129944,182.7259979,175.8350067,150.0650024,90.36599731,43.13130188,18.8640995,1.612020016,0
2910,57917,16631,0.307397991,12.14729977,62.62540054,142.0099945,183.6909943,175.1860046,149.1869965,89.50460052,42.26459885,18.70420074,1.608530045,0
2911,57918,16632,0.305278003,12.10589981,62.3594017,141.6970062,183.1909943,173.8990021,148.1809998,88.56089783,41.33160019,18.32220078,1.599120021,0
2912,57919,16633,0.303288996,12.07979965,62.05099869,141.0010071,182.0650024,173.177002,147.7890015,87.68190002,40.80590057,18.03009987,1.591770053,0
2913,57920,16634,0.301084012,12.0625,61.91910172,140.4109955,181.279007,172.2669983,147.5449982,87.02600098,40.65710068,17.84959984,1.585279942,0
2914,57921,16635,0.299553007,12.04240036,61.88759995,140.2660065,181.1269989,172.5749969,147.8910065,86.93560028,40.57429886,17.7112999,1.580829978,0
2915,57922,16636,0.299495012,12.0316,61.98590088,140.5910034,181.3470001,173.8099976,149.1040039,87.70870209,40.58769989,17.6942997,1.579249978,0
2916,57923,16637,0.299598008,12.0571003,62.14989853,141.125,182.0039978,174.996994,150.3589935,88.94409943,40.95259857,17.77960014,1.583119988,0
2917,57924,16638,0.299447,12.06649971,62.21220016,141.576004,182.772995,175.8699951,151.6670074,89.93340302,41.29759979,17.7159996,1.581670046,0
2918,57925,16639,0.298498005,12.01920033,62.07939911,142.0980072,184.1849976,176.5220032,152.3699951,90.39330292,41.55699921,17.64719963,1.572479963,0
2919,57926,16640,0.297010005,11.93690014,61.82160187,142.3789978,185.4900055,177.4889984,153.3269958,90.91519928,41.80120087,17.46660042,1.559509993,0
2920,57927,16641,0.296193004,11.86730003,61.61930084,141.8329926,185.9559937,178.8320007,154.0449982,91.540802,41.91659927,17.26479912,1.542709947,0
2921,57928,16642,0.295675993,11.80150032,61.417099,141.1049957,185.7749939,180.0279999,154.5310059,91.96849823,41.85749817,16.97699928,1.526180029,0
2922,57929,16643,0.295419008,11.75329971,61.38949966,140.8560028,185.5299988,181.2539978,155.0769958,92.46340179,41.78079987,16.6508007,1.511150002,0
2923,57930,16644,0.296593994,11.75469971,61.59579849,141.5809937,187.2019958,183.8309937,156.8200073,93.81759644,42.30360031,16.59189987,1.497059941,0
2924,57931,16645,0.29876101,11.76819992,61.79840088,142.227005,188.3880005,186.798996,158.7180023,95.2881012,42.77270126,16.5177002,1.489930034,0
2925,57932,16646,0.300045997,11.78450012,61.99670029,142.875,189.598999,189.5950012,160.4669952,96.20459747,43.26509857,16.49939919,1.487570047,0
2926,57933,16647,0.299784988,11.77719975,61.95130157,143.0130005,189.9420013,191.4019928,161.1589966,96.18849945,43.37469864,16.39800072,1.475690007,0
2927,57934,16648,0.299176991,11.75660038,61.87860107,142.9320068,189.4660034,192.4880066,161.3289948,95.58660126,43.23630142,16.1678009,1.467489958,0
2928,57935,16649,0.298855007,11.7656002,61.77259827,142.4810028,187.8269958,193.1690063,160.8679962,95.08560181,43.18700027,15.80270004,1.454200029,0
2929,57936,16650,0.297589004,11.78719997,61.89139938,142.5709991,187.852005,193.9730072,160.3110046,94.48789978,43.20809937,15.57979965,1.440889955,0
2930,57937,16651,0.297219992,11.81000042,62.20610046,143.4750061,189.4720001,195.5240021,159.7929993,94.00150299,43.28939819,15.64249992,1.442520022,0
2931,57938,16652,0.298415005,11.84529972,62.47190094,144.473999,191.6889954,197.8650055,159.7330017,93.63929749,43.26810074,15.78240013,1.444159985,0
2932,57939,16653,0.30062601,11.89379978,62.62860107,145.1660004,193.8339996,200.595993,160.0249939,93.28330231,43.10779953,15.82439995,1.438709974,0
2933,57940,16654,0.306037009,11.9847002,62.9518013,146.0469971,198.404007,204.3630066,160.8170013,92.89730072,42.89659882,15.26099968,1.390319943,0
2934,57941,16655,0.312700987,12.07019997,63.51060104,147.875,205.6649933,208.352005,161.4320068,92.42690277,42.6617012,14.67619991,1.333549976,0
2935,57948,16656,0.316767991,12.12930012,63.82600021,148.1179962,207.1829987,204.8309937,151.5870056,84.05930328,40.78720093,13.78649998,1.245710015,0
2936,57950,16657,0.310869992,12.07180023,63.28639984,146.0850067,201.1499939,196.2440033,148.5310059,82.64459991,40.95280075,14.00370026,1.262400031,0
2937,57951,16658,0.306235999,12.01290035,62.80550003,144.4589996,196.7819977,191.2799988,146.496994,81.59010315,40.6629982,14.22070026,1.271780014,0
2938,57958,16659,0.324039012,12.2276001,63.60910034,147.1869965,202.6620026,195.3000031,140.7440033,76.03279877,37.50669861,12.73799992,1.143069983,0
2939,57959,16660,0.32447499,12.24510002,63.7120018,147.6130066,202.9120026,196.1029968,141.003006,75.49970245,37.31309891,12.43019962,1.108360052,0
2940,57960,16661,0.118220001,10.04850006,60.2242012,145.5720062,201.9440002,197.5189972,140.9459991,73.15270233,35.3451004,10.53479958,0.602162004,0
2941,57961,16662,0.117937997,9.999239922,60.0442009,145.1069946,200.7429962,195.1750031,138.5410004,70.98840332,35.05059814,10.53779984,0.592462003,0
2942,57962,16663,0.118096001,9.985600471,60.11589813,144.9940033,200.1640015,193.529007,136.0149994,69.46769714,34.98949814,10.39570045,0.575245976,0
2943,57982,16664,0.114698999,9.623450279,57.90480042,136.1269989,191.1809998,190.5950012,136.6869965,70.08280182,34.32910156,10.81939983,0.636555016,0
2944,57983,16665,0.116553001,9.630430222,57.97859955,136.3480072,192.8170013,192.0509949,138.2940063,71.25810242,34.54470062,10.87829971,0.642454982,0
2945,57984,16666,0.119537003,9.647569656,58.16759872,136.7279968,194.4929962,194.1060028,140.3170013,72.67209625,34.83269882,10.87909985,0.636810005,0
2946,57985,16667,0.122344002,9.656209946,58.36700058,137.0160065,195.7019958,196.2559967,142.6719971,74.26670074,35.36619949,10.89610004,0.631455004,0
2947,58014,16668,0.115714997,10.0546999,60.77410126,140.9049988,203.3190002,220.9250031,169.9149933,88.05940247,38.87229919,10.62100029,0.566111028,0
2948,58015,16669,0.116373003,10.06910038,60.79140091,141.1660004,202.1069946,218.1580048,169.8869934,87.92620087,39.31330109,10.90600014,0.581054986,0
2949,58016,16670,0.116425999,10.04969978,60.47439957,140.7850037,199.2899933,213.6459961,169.9759979,87.78829956,39.77769852,11.30300045,0.608897984,0
2950,58017,16671,0.116829,10.05220032,60.51599884,140.9140015,199.3249969,213.4850006,170.2910004,88.17700195,39.81999969,11.36279964,0.621532023,0
2951,58018,16672,0.117585003,10.07219982,60.72190094,141.1580048,200.1929932,214.7039948,170.4259949,88.62799835,39.67079926,11.26620007,0.626762986,0
2952,58019,16673,0.119144,10.15929985,61.25400162,141.9600067,201.8919983,215.4940033,170.2779999,88.85970306,39.520401,11.22399998,0.633431017,0
2953,58020,16674,0.121711001,10.23859978,61.7696991,142.8079987,203.4429932,214.5809937,169.5079956,88.63659668,39.53290176,11.35890007,0.650240004,0
2954,58021,16675,0.123971,10.18949986,61.67279816,142.3670044,202.973999,213.2420044,168.6190033,88.50450134,39.78359985,11.52019978,0.667038977,0
2955,58022,16676,0.126234993,10.17409992,61.61330032,141.9170074,202.4620056,211.901001,168.1829987,88.41819763,39.89970016,11.75,0.686316013,0
2956,58023,16677,0.125827998,10.15310001,61.28430176,141.0679932,201.4179993,209.125,168.1600037,88.67040253,40.21350098,12.30430031,0.721902013,0
2957,58024,16678,0.123668,10.13759995,60.97940063,140.2519989,200.1289978,206.697998,167.5789948,88.53340149,40.34529877,12.66709995,0.749485016,0
2958,58025,16679,0.119727001,10.05389977,60.49819946,139.1779938,198.1320038,203.1549988,165.5540009,87.80750275,40.33739853,12.86690044,0.775344014,0
2959,58026,16680,0.116875999,10.00629997,60.21340179,138.6000061,196.7059937,200.7259979,163.6000061,87.12940216,40.15710068,12.86950016,0.785822988,0
2960,58027,16681,0.116655998,10.00570011,60.13280106,138.2910004,195.7050018,199.2960052,161.4839935,86.83869934,39.92179871,12.91240025,0.789798021,0
2961,58028,16682,0.116653003,10.00730038,60.0564003,137.8540039,194.6340027,197.647995,159.3339996,86.57080078,39.63980103,12.96119976,0.792604983,0
2962,58029,16683,0.116874002,10.0394001,60.15200043,137.845993,194.4219971,196.0610046,157.572998,86.48239899,39.51739883,13.0387001,0.795929015,0
2963,58030,16684,0.118173003,10.13319969,60.67670059,139.2059937,196.5899963,196.0410004,157.3090057,87.01360321,39.9980011,13.2826004,0.807069004,0
2964,58031,16685,0.120278999,10.21510029,61.13840103,140.5930023,198.8639984,196.2230072,157.3000031,87.42500305,40.5135994,13.55900002,0.817856014,0
2965,58032,16686,0.121884003,10.26220036,61.31520081,140.7389984,198.7400055,195.0630035,157.1069946,88.15499878,40.69990158,13.57369995,0.814505994,0
2966,58033,16687,0.122461997,10.25430012,61.25880051,140.3589935,197.7250061,193.3760071,156.6269989,88.38420105,40.28340149,13.4211998,0.805208981,0
2967,58034,16688,0.122566,10.30669975,61.52539825,141.4880066,198.947998,195.1139984,158.7019958,89.49880219,40.25630188,13.2215004,0.791751027,0
2968,58035,16689,0.122933999,10.38949966,62.13410187,144.2579956,202.8070068,200.1000061,162.5130005,90.70069885,40.52230072,13.04119968,0.782944024,0
2969,58039,16690,0.136123002,10.9204998,65.0632019,153.2599945,218.8899994,220.2599945,173.3320007,93.06780243,40.52289963,11.99429989,0.695308983,0
2970,58040,16691,0.135475993,10.80230045,64.55529785,151.3630066,215.6470032,213.4730072,169.2899933,91.13790131,40.22710037,12.13790035,0.699714005,0
2971,58041,16692,0.134610996,10.73060036,64.20839691,150.0110016,213.4470062,208.4179993,166.3040009,89.77429962,39.98189926,12.18669987,0.702524006,0
2972,58042,16693,0.134118006,10.77289963,64.35379791,150.5509949,214.3390045,209.3200073,166.3509979,89.79560089,39.875,12.16240025,0.708882987,0
2973,58043,16694,0.130511999,10.72179985,64.12339783,150.2910004,213.3639984,208.0650024,165.7169952,89.50289917,39.72000122,12.26669979,0.729076982,0
2974,58044,16695,0.125300005,10.61460018,63.54990005,148.9199982,210.651001,203.6260071,162.0440063,88.33480072,39.67229843,12.61559963,0.752942979,0
2975,58045,16696,0.122190997,10.47019958,62.66230011,146.7689972,207.7810059,199.0059967,157.8269958,86.25080109,39.33380127,12.91629982,0.770125985,0
2976,58046,16697,0.120191,10.3093996,61.6697998,144.2720032,204.6970062,193.7649994,154.6369934,84.39530182,38.85350037,13.06000042,0.780700028,0
2977,58047,16698,0.120398,10.38899994,62.17409897,145.4179993,206.826004,195.798996,156.2420044,85.13059998,39.19049835,12.95250034,0.775685012,0
2978,58049,16699,0.127072006,10.77600002,64.30349731,150.875,215.826004,205.0420074,161.5240021,87.79129791,40.3730011,12.24209976,0.717404008,0
2979,58050,16700,0.132661,10.95499992,65.21489716,153.8650055,220.6260071,210.4409943,163.9029999,89.30130005,40.90869904,11.82299995,0.678444982,0
2980,58051,16701,0.132781997,10.87959957,64.33840179,151.6849976,217.1490021,204.9459991,160.4029999,88.51860046,41.43880081,12.27079964,0.696121991,0
2981,58052,16702,0.133015007,10.81089973,63.53979874,149.2890015,213.0599976,199.4949951,156.1029968,87.01460266,41.64089966,12.91129971,0.716795981,0
2982,58053,16703,0.131377995,10.74890041,63.00040054,147.5420074,209.3430023,195.8090057,151.772995,85.667099,41.93059921,13.47840023,0.74278003,0
2983,58054,16704,0.128076002,10.65260029,62.52249908,146.0059967,206.1130066,192.348999,147.6260071,84.21990204,42.20040131,13.89770031,0.759966016,0
2984,58055,16705,0.124356002,10.56550026,62.02429962,144.6690063,203.6959991,189.3350067,144.197998,83.14459991,42.3810997,14.23750019,0.774223983,0
2985,58056,16706,0.123011999,10.51980019,61.79299927,143.8939972,202.4080048,187.4060059,141.5879974,82.63670349,42.47930145,14.44330025,0.78333801,0
2986,58057,16707,0.125246003,10.50590038,61.94689941,143.8849945,202.4129944,186.6730042,139.0480042,81.82790375,42.6996994,14.61390018,0.785467982,0
2987,58058,16708,0.127290994,10.48019981,62.00059891,144.029007,202.503006,186.1860046,136.8249969,80.98719788,43.06499863,14.86610031,0.790189981,0
2988,58059,16709,0.128151998,10.43360043,62.03310013,144.0299988,202.651001,186.0619965,135.272995,80.60269928,43.50239944,15.10540009,0.793826997,0
2989,58060,16710,0.128631994,10.43299961,62.15610123,144.6190033,203.772995,187.2389984,136.4470062,81.32289886,44.09209824,15.04300022,0.77592802,0
2990,58061,16711,0.129347995,10.41940022,62.20769882,145.095993,205.098999,189.1309967,138.3880005,82.45110321,44.64199829,14.78110027,0.743586004,0
2991,58062,16712,0.128656998,10.3774004,62.01689911,144.7929993,204.6940002,189.6959991,140.2810059,82.61710358,45.08340073,14.80290031,0.751725972,0
2992,58063,16713,0.127231002,10.31099987,61.71099854,144.298996,203.6230011,190.0529938,140.9920044,81.85369873,45.21089935,14.92469978,0.77669698,0
2993,58064,16714,0.126314998,10.30840015,61.88940048,145.8350067,206.6920013,196.5970001,144.6809998,83.5338974,46.24810028,15.08409977,0.789020002,0
2994,58065,16715,0.126453996,10.35589981,62.38029861,147.9680023,210.3410034,203.5330048,149.5980072,87.07409668,48.04650116,15.35050011,0.787097991,0
2995,58066,16716,0.127428994,10.36660004,62.46509933,148.2819977,209.322998,202.4219971,148.5079956,85.46140289,46.61629868,14.8718996,0.767476976,0
2996,58067,16717,0.128180996,10.3526001,62.46929932,148.4750061,208.2409973,201.1909943,148.173996,83.94930267,44.9280014,14.26369953,0.745554984,0
2997,58068,16718,0.126775995,10.31060028,62.49539948,148.9609985,207.5599976,200.6300049,148.6970062,83.48619843,43.72740173,13.73680019,0.734161019,0
2998,58069,16719,0.126635998,10.28789997,62.5304985,149.1710052,207.0460052,200.7640076,149.5130005,83.87770081,43.13560104,13.28989983,0.723657012,0
2999,58131,16720,0.0625659,5.518569946,34.45249939,87.21530151,129.0449982,131.1380005,99.96620178,63.38759995,32.3484993,9.03374958,0.425520003,0
3000,58132,16721,0.060877599,5.434430122,34.0992012,85.42279816,127,129.1499939,98.91339874,62.84560013,31.96780014,8.946780205,0.427403003,0
3001,58163,16722,0.074657001,5.606060028,34.21900177,82.70320129,134.8430023,150.9360046,125.4290009,72.84400177,35.94179916,9.07269001,0.469716012,0
3002,58164,16723,0.077515699,5.819489956,35.35770035,84.61840057,136.2980042,151.7859955,125.9410019,72.98750305,35.77939987,9.160380363,0.479873002,0
3003,58167,16724,0.0815394,6.019090176,36.33399963,86.62280273,137.0200043,153.6569977,126.4820023,72.95639801,35.12900162,9.183300018,0.503066003,0
3004,58168,16725,0.081564598,6.048240185,36.38790131,87.13140106,137.4790039,154.1269989,126.6060028,73.1364975,35.14699936,9.194919586,0.500196993,0
3005,58191,16726,0.079990998,7.230629921,45.52259827,111.7860031,161.602005,170.5330048,138.276001,76.3030014,34.91400146,9.389650345,0.480589986,0
3006,58192,16727,0.0813445,7.415219784,46.4455986,113.6340027,163.3220062,171.3939972,138.8809967,76.43389893,34.57089996,9.525699615,0.499056995,0
3007,58193,16728,0.082773402,7.61646986,47.2820015,115.776001,166.3500061,174.4400024,138.8930054,76.44029999,34.20629883,9.650560379,0.517755985,0
3008,58194,16729,0.084844701,7.726910114,47.74100113,117.0439987,169.147995,177.2870026,138.4259949,76.3647995,33.92380142,9.68614006,0.531939983,0
3009,58195,16730,0.087302402,7.768010139,47.95750046,118.0569992,171.3549957,179.5059967,139.1089935,76.94589996,34.15510178,9.730139732,0.53401202,0
3010,58196,16731,0.089756399,7.712140083,47.87540054,118.9059982,173.1600037,181.2810059,141.6929932,78.11959839,34.75009918,9.741609573,0.526242971,0
3011,58206,16732,0.094864398,8.598380089,53.27629852,129.3600006,183.4019928,187.7920074,149.9049988,82.9940033,34.57580185,9.96683979,0.605598986,0
3012,58207,16733,0.094567202,8.708390236,53.65010071,130.2059937,183.677002,184.8059998,148.9210052,83.71109772,34.65250015,10.65719986,0.661574006,0
3013,58208,16734,0.096018501,8.791480064,53.95059967,130.4530029,183.5500031,181.7140045,146.9920044,84.0134964,34.54349899,11.27470016,0.705118001,0
3014,58209,16735,0.099032901,8.843500137,54.19649887,130.3119965,183.0449982,178.8370056,144.4730072,83.90850067,34.26309967,11.70940018,0.729339004,0
3015,58210,16736,0.101079002,8.831500053,54.2560997,130.3309937,182.5429993,178.3930054,143.6139984,84.39379883,33.98239899,11.87150002,0.738436997,0
3016,58211,16737,0.101443,8.799880028,54.15480042,130.1239929,181.5789948,178.4730072,143.4049988,85.01609802,33.82040024,11.93550014,0.739087999,0
3017,58212,16738,0.101623997,8.80632019,54.36470032,131.1430054,182.4490051,179.5549927,144.0200043,85.72250366,33.95149994,11.85960007,0.743122995,0
3018,58213,16739,0.101990998,8.823329926,54.65480042,132.5950012,184.1159973,181.0070038,144.9160004,86.55840302,34.37049866,11.78059959,0.751918018,0
3019,58214,16740,0.100758001,8.814829826,54.76819992,133.0200043,183.8919983,181.3079987,145.4649963,87.09799957,34.77280045,11.73589993,0.756832004,0
